form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00032979,66192320,,,COM,BOB BLUMENFIELD FOR CITY COUNCILOFFICEHOLDER CMT,,,,,,419 N. LARCHMONT BLVD #37,,LOS ANGELES,CA,90004,,,2023-08-01,900.00,0.00,"BOB BLUMENFIELD, CITY COUNCIL (OFFICEHOLDER ACCOUNT)  CA",011,,,,BLUMENFIELD,BOB,,,,,,,,,,,,,,"BOB BLUMENFIELD, CITY COUNCIL (OFFICEHOLDER ACCOUNT)  CA"
SB29,C00032979,66192321,,,COM,CMTE TO ELECT JEFF SMITH FOR SHERIFF,,,,,,33 PARK STREET,,FONDA,NY,12068,,,2023-08-01,500.00,0.00,"JEFF SMITH, Sheriff  NY",011,,,,SMITH,JEFF,,,,,,,,,,,,,,"JEFF SMITH, Sheriff  NY"
SB29,C00032979,66192322,,,COM,Friends of Craig Apple,,,,,,PO Box 14353,,Albany,NY,12212,,,2023-08-01,1000.00,0.00,"Craig Apple, Sheriff  NY",011,,,,Apple,Craig,,,,,,,,,,,,,,"Craig Apple, Sheriff  NY"
SB29,C00032979,66192324,,,PTY,HOBART  DEMOCRATIC PRECINCT ORGANIZATION,,,,,,250 N DEARBORN,,HOBART,IN,46342,,,2023-08-01,420.00,0.00,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB29,C00032979,66192325,,,COM,CMTE TO ELECT JEFF BALON,,,,,,3070 INDIAN SUMMER CIRCLE,,VALPARAISO,IN,46385,,,2023-08-01,250.00,0.00,"JEFF BALON, SHERIFF  IN",011,,,,BALON,JEFF,,,,,,,,,,,,,,"JEFF BALON, SHERIFF  IN"
SB29,C00032979,66192326,,,COM,KREKORIAN FOR CITY COUNCIL OFFICEHOLDER CMTE,,,,,,419 NORTH LARCHMONT BLVD #37,,LOS ANGELES,CA,90004,,,2023-08-01,800.00,0.00,"PAUL KREKORIAN, CITY COUNCIL (OFFICEHOLDER ACCOUNT)  CA",011,,,,KREKORIAN,PAUL,,,,,,,,,,,,,,"PAUL KREKORIAN, CITY COUNCIL (OFFICEHOLDER ACCOUNT)  CA"
SB29,C00032979,66192329,,,COM,MEGGAN FOR MEMPHIS,,,,,,1910 MADISON AVE #34,,MEMPHIS,TN,38104,,,2023-08-01,1000.00,0.00,"MEGGAN KIEL, CITY COUNCIL  TN",011,,,,KIEL,MEGGAN,,,,,,,,,,,,,,"MEGGAN KIEL, CITY COUNCIL  TN"
SB29,C00032979,66192330,,,COM,SASHA RENEE PEREZ FOR SENATE 24,,,,,,777 S. FIGUEROA ST,,LOS ANGELES,CA,90017,,,2023-08-01,1500.00,0.00,"SASHA RENEE PEREZ, STATE SENATE  CA",011,,,,PEREZ,SASHA RENEE,,,,,,,,,,,,,,"SASHA RENEE PEREZ, STATE SENATE  CA"
SB29,C00032979,66192331,,,COM,RE ELECT POWERS QUEENS,,,,,,16 WEST 23RD ST 3RD FLOOR,,NEW YORK,NY,10010,,,2023-08-01,1000.00,0.00,"SELVENA POWERS, CITY COUNCIL  NY",011,,,,POWERS,SELVENA,,,,,,,,,,,,,,"SELVENA POWERS, CITY COUNCIL  NY"
SB29,C00032979,66192332,,,COM,FRIENDS OF TOWANNA MURPHY,,,,,,3321 BURGESS DRIVE,,MEMPHIS,TN,38118,,,2023-08-01,1000.00,0.00,"TOWANNA MURPHY, CITY COUNCIL  TN",011,,,,MURPHY,TOWANNA,,,,,,,,,,,,,,"TOWANNA MURPHY, CITY COUNCIL  TN"
