form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00687491,EB3708,,,PAC,Caloza for Assembly 2024,,,,,,13636 Ventura Boulevard Suite 247,,Sherman Oaks,CA,91423,,,2024-08-07,2750.00,,Contribution to Non-Federal Committee,011,,Caloza for Assembly 2024,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3712,,,PAC,"Gascon for LA District Attorney 2024, George",,,,,,777 South Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-08-21,1223.91,,Contribution to Non-Federal Committee,011,,"Gascon for LA District Attorney 2024, George",,,,,,,,,,,,,,,,,
SB29,C00687491,EB3689,,,PAC,Harris-Dawson for City Council 2015 Officeholder,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,,,2024-07-30,900.00,,Contribution to Non-Federal Committee,011,,Harris-Dawson for City Council 2015 Officeholder,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3691,,,PAC,"Jurado for City Council 2024 - General, Ysabel",,,,,,"16633 Ventura Blvd., #1008",,Encino,CA,91436,,,2024-07-30,800.00,,Contribution to Non-Federal Committee,011,,"Jurado for City Council 2024 - General, Ysabel",,,,,,,,,,,,,,,,,
SB29,C00687491,EB3688,,,PAC,"Nazarian for City Council 2024 - General, Adrin",,,,,,"419 N. Larchmont Blvd., #37",,Los Angeles,CA,90004,,,2024-07-30,900.00,,Contribution to Non-Federal Committee,011,,"Nazarian for City Council 2024 - General, Adrin",,,,,,,,,,,,,,,,,
SB29,C00687491,EB3690,,,PAC,"Park for City Council 2022 - Officeholder Account, Traci",,,,,,"2554 Lincoln Blvd., #158",,Venice,CA,90291,,,2024-07-30,450.00,,Contribution to Non-Federal Committee,011,,"Park for City Council 2022 - Officeholder Account, Traci",,,,,,,,,,,,,,,,,
SB29,C00687491,EB3696,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,,,2024-08-07,2.42,,Non-Federal Independent Expenditure (2/8-2/14),,,,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3704,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,,,2024-08-07,5.44,,Non-Federal Independent Expenditure (2/18-3/5),,,,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3700,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,,,2024-08-07,0.96,,Non-Federal Independent Expenditure (2/15-2/17),,,,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3714,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,,,2024-08-21,2874.45,,Reimbursement for Resource Sharing Agreement Costs,,,,,,,,,,,,,,,,,,,,
SB29,C00687491,EB3729,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,,,2024-09-25,276.09,,Non-Federal In Kind Contribution,,,,,,,,,,,,,,,,,,,,
