form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00494112,SB23.9592,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,50321,G2024,,2024-06-26,1000.00,,Contribution,,C00856021,Baccam for Iowa,H4IA03172,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00494112,SB23.9555,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-06-26,1000.00,,Contribution,,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,
SB23,C00494112,SB23.9588,,,CCM,Christina Bohannan for Congress,,,,,,PO Box 722,,Iowa City,IA,52244,G2024,,2024-06-26,2000.00,,Contribution,,C00787820,Christina Bohannan for Congress,H2IA02111,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB23,C00494112,SB23.9580,,,CCM,Committee to Elect Shomari Figures for Congress,,,,,,PO Box 40910,907 Spring Hill Ave,Mobile,AL,36604,G2024,,2024-06-26,1000.00,,Contribution,,C00856237,Committee to Elect Shomari Figures for Congress,H4AL02170,Figures,Shomari,C.,,,H,AL,02,,,,,,,,
SB23,C00494112,SB23.9554,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-06-26,1000.00,,Contribution,,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00494112,SB23.9602,,,PAC,Elect Democratic Women,,,,,,918 Pennsylvania Ave SE,,Washington,DC,20003,,,2024-06-28,1000.00,,Contribution,,C00685297,,,,,,,,,,,,,,,,,,
SB23,C00494112,SB23.9600,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,P2024,,2024-06-26,1000.00,,Contribution,,C00834218,Elissa Slotkin for Michigan,S4MI00470,Slotkin,Elissa,,,,S,MI,00,,,,,,,,
SB23,C00494112,SB23.9559,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,G2024,,2024-06-26,1000.00,,Contribution,,C00801274,Emilia Sykes for Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00494112,SB23.9594,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,20003,,,2024-06-26,1000.00,,Contribution,,C00550970,,,,,,,,,,,,,,,,,,
SB23,C00494112,SB23.9557,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,G2024,,2024-06-26,1000.00,,Contribution,,C00677898,Friends of Jahana Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
