form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00525055,17561896,,,COM,Moore Capito for WV,,,,,,PO Box 2788,,Charleston,WV,25330,,,2023-08-07,2000.00,0.00,"Moore Capito, GOVERNOR  WV",011,,,,Capito,Moore,,WV Del.,,,,,,,,,,,,"Moore Capito, GOVERNOR  WV"
SB29,C00525055,17561897,,,COM,House GOP PAC,,,,,,PO Box 190,,Fort Pierre,SD,57532,,,2023-08-07,1250.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00525055,17602800,,,ORG,Republican Governors Association,,,,,,"1747 Pennsylvania Avenue NW, Suite",,Washington,DC,20006,,,2023-08-15,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00525055,17603455,,,COM,Tony for Wisconsin,,,,,,PO Box 1879,,Madison,WI,53701,,,2023-08-17,2000.00,0.00,"Tony Evers, GOVERNOR  WI",011,,,,Evers,Tony,,WI Gov.,,,,,,,,,,,,"Tony Evers, GOVERNOR  WI"
SB29,C00525055,17603463,,,COM,Friends & Neighbors of Robin Vos,,,,,,960 Rock Ridge Rd,,Burlington,WI,53105,,,2023-08-17,1000.00,0.00,"Robin Vos, STATE HOUSE 63rd WI",011,,,,Vos,Robin,,WI Rep.,,,,,,,,,,,,"Robin Vos, STATE HOUSE 63rd WI"
SB29,C00525055,17603465,,,COM,Friends of Devin LeMahieu,,,,,,PO Box 700200,,Oostburg,WI,530700200,,,2023-08-17,2000.00,0.00,"Devin LeMahieu, STATE SENATE 9th WI",011,,,,LeMahieu,Devin,,WI Sen.,,,,,,,,,,,,"Devin LeMahieu, STATE SENATE 9th WI"
SB29,C00525055,17603712,,,PTY,Montana Republican Legislative Campaign Committee aka Legislative Campaign Committee,,,,,,PO Box 6656,,Helena,MT,59604,,,2023-08-18,500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00525055,17604025,,,COM,Steve Padilla for State Senate 2026,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-08-22,2000.00,0.00,"Steve Padilla, STATE SENATE 18th CA",011,,,,Padilla,Steve,,CA Sen.,,,,,,,,,,,,"Steve Padilla, STATE SENATE 18th CA"
SB29,C00525055,17606825,,,COM,Jim Pillen for Governor,,,,,,4438 Old Mill Court,,Columbus,NE,68601,,,2023-08-29,1000.00,0.00,"Jim Pillen, GOVERNOR  NE",011,,,,Pillen,Jim,,NE Gov.,,,,,,,,,,,,"Jim Pillen, GOVERNOR  NE"
SB29,C00525055,17606827,,,COM,Bostelman for Legislature,,,,,,2751 X Road,,Brainard,NE,68626,,,2023-08-29,500.00,0.00,"Bruce Bostelman, STATE SENATE 23rd NE",011,,,,Bostelman,Bruce,,NE Sen.,,,,,,,,,,,,"Bruce Bostelman, STATE SENATE 23rd NE"
SB29,C00525055,17606828,,,COM,Joni Albrecht for Legislature,,,,,,2088 D Avenue,,Thurston,NE,68062,,,2023-08-29,500.00,0.00,"Joni Albrecht, STATE SENATE 17th NE",011,,,,Albrecht,Joni,,NE Sen.,,,,,,,,,,,,"Joni Albrecht, STATE SENATE 17th NE"
SB29,C00525055,17606829,,,COM,Citizens to Elect John Arch,,,,,,8614 S 100th Street,,La Vista,NE,68128,,,2023-08-29,500.00,0.00,"John Arch, STATE SENATE 14th NE",011,,,,Arch,John,,NE Sen.,,,,,,,,,,,,"John Arch, STATE SENATE 14th NE"
SB29,C00525055,17606832,,,COM,Committee to Elect Lou D'Allesandro,,,,,,332 St James Ave,,Manchester,NH,03102,,,2023-08-29,100.00,0.00,"Lou D'Allesandro, STATE SENATE 20th NH",011,,,,D'Allesandro,Lou,,NH Sen.,,,,,,,,,,,,"Lou D'Allesandro, STATE SENATE 20th NH"
