form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00490987,SB23.4945,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G,,2023-12-12,-500.00,,Void of 6/22/2022 Contribution,010,C00431056,BOB CASEY FOR SENATE INC,S6PA00217,CASEY,ROBERT P. JR.,,,,S,PA,00,,,,,,,,
SB23,C00490987,SB23.4947,,,CCM,BOOZMAN FOR ARKANSAS,,,,,,PO BOX 671,,ROGERS,AR,72757,G,,2023-12-12,-1000.00,,Void of 6/22/2022 Contribution,010,C00476317,BOOZMAN FOR ARKANSAS,S0AR00150,BOOZMAN,SEN. JOHN,,,,S,AR,00,,,,,,,,
SB23,C00490987,SB23.4950,,,CCM,BOOZMAN FOR ARKANSAS,,,,,,PO BOX 671,,ROGERS,AR,72757,G,,2023-12-12,-1000.00,,Void of 3/1/2023 Contribution,010,C00476317,BOOZMAN FOR ARKANSAS,S0AR00150,BOOZMAN,SEN. JOHN,,,,S,AR,00,,,,,,,,
SB23,C00490987,SB23.4952,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,G,,2023-12-12,-1000.00,,Void of 5/10/2023 Contribution,010,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00490987,SB23.4948,,,PAC,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G,,2023-12-12,-1000.00,,Void of 6/22/2022 Contribution,010,,,H0AR01083,CRAWFORD,ERIC ALAN RICK,,,,H,AR,01,,,,,,,,
SB23,C00490987,SB23.4953,,,PAC,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G,,2023-12-12,-1500.00,,Void of 5/10/2023 Contribution,010,,,H0AR01083,CRAWFORD,ERIC ALAN RICK,,,,H,AR,01,,,,,,,,
SB23,C00490987,SB23.4940,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,G,,2023-12-12,-1000.00,,Void of 4/27/2022 Contribution,010,C00498907,DEB FISCHER FOR US SENATE INC,,,,,,,S,NE,00,,,,,,,,
SB23,C00490987,SB23.4954,,,CCM,FALLON FOR CONGRESS,,,,,,PO BOX 614,,CELINA,TX,75009,G,,2023-12-12,-1000.00,,Void of 5/10/2023 Contribution,010,C00750307,FALLON FOR CONGRESS,H0TX04219,FALLON,PATRICK,,,,H,TX,04,,,,,,,,
SB23,C00490987,SB23.4946,,,CCM,"FRIENDS OF TODD YOUNG, INC.",,,,,,PO BOX 3743,,CARMEL,IN,46082,G,,2023-12-12,-1000.00,,Void of 6/22/2022 Contribution,010,C00459255,"FRIENDS OF TODD YOUNG, INC.",S6IN00191,YOUNG,TODD CHRISTOPHER,,,,S,IN,00,,,,,,,,
SB23,C00490987,SB23.4955,,,CCM,KANSANS FOR LATURNER,,,,,,PO BOX 67237,,TOPEKA,KS,66667,G,,2023-12-12,-1000.00,,Void of 5/10/2023 Contribution,010,C00718346,KANSANS FOR LATURNER,H0KS02188,LATURNER,JAKE,,,,H,KS,02,,,,,,,,
