form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00053553,SB29.03,,,ORG,HILTON GARDEN INN,,,,,,3912 ARROW DRIVE,,RALEIGH,NC,27612,,,2023-01-03,319.59,,NONFEDERAL: EVENT FACILITY RENTAL / FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.04,,,ORG,PROLIST,,,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,21704,,,2023-01-03,1873.74,,NONFEDERAL: PRINTING / POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.05,,,ORG,COLORADO SECRETARY OF STATE,,,,,,"1700 BROADWAY, SUITE 550",,DENVER,CO,80290,,,2023-01-05,2150.00,,NONFEDERAL: FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.06,,,ORG,STATE OF IOWA,,,,,,"510 E 12TH ST, STE 1A",,DES MOINES,IA,50319,,,2023-01-05,350.00,,NONFEDERAL: FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.08,,,ORG,PROLIST,,,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,21704,,,2023-01-10,749.43,,NONFEDERAL: CREATIVE DESIGN SERVICES / PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.09,,,ORG,PROLIST,,,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,21704,,,2023-01-12,2258.13,,NONFEDERAL: CREATIVE DESIGN SERVICES / PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.11,,,IND,,MAJORS,CHRISTIE,,,,13107 WILLOW EDGE CT,,CLIFTON,VA,20124,,,2023-02-01,218.00,,NONFEDERAL: FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.12,,,ORG,NRA FREEDOM ACTION FOUNDATION,,,,,,11250 WAPLES MILL ROAD,,FAIRFAX,VA,22030,,,2023-02-01,500.00,,NONFEDERAL: DONATION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.14,,,ORG,STATE OF MICHIGAN,,,,,,"BUREAU OF ELECTIONS, RICHARD H AUS",,LANSING,MI,48918,,,2023-02-16,375.00,,NONFEDERAL: FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.15,,,CCM,BERGEN FOR ASSEMBLY,,,,,,PO BOX 565,,DENVILLE,NJ,07834,,,2023-02-17,500.00,,NONFEDERAL: CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.16,,,CCM,DIMAIO FOR ASSEMBLY,,,,,,15 REESE AVE,,HACKETTSTOWN,NJ,07840,,,2023-02-17,1000.00,,NONFEDERAL: CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.18,,,ORG,PROLIST,,,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,21704,,,2023-02-21,2864.06,,NONFEDERAL: PRINTING / POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.19,,,ORG,PROLIST,,,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,21704,,,2023-02-28,-2864.06,,VOIDED PAYMENT - CHECK NOT CASHED,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.21,,,ORG,STATE BOARD OF ELECTIONS,,,,,,PO BOX 27611,,RALEIGH,NC,27611,,,2023-03-02,650.00,,NONFEDERAL: FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.23,,,ORG,CREATIVE STRATEGIC SOLUTIONS,,,,,,"7708 RICHMOND HIGHWAY, SUITE 1018",,ALEXANDRIA,VA,22306,,,2023-03-28,37977.99,,NONFEDERAL: MEDIA PRODUCTION / MEDIA PLACEMENT,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.24,,,PTY,VIRGINIA SENATE REPUBLICAN CAUCUS,,,,,,PO BOX 1697,,WILLIAMSBURG,VA,23187,,,2023-04-11,3000.00,,NONFEDERAL: CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.26,,,ORG,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,,,,,,11250 WAPLES MILL ROAD,,FAIRFAX,VA,22030,,,2023-04-18,2328.23,,TRANSFER: OR PAC,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.27,,,ORG,LOUISIANA REPUBLICAN LEGISLATIVE,,,,,,"DELEGATION CAMPAIGN COMMITTEE, PO ",,BATON ROUGE,LA,70804,,,2023-05-03,1000.00,,NONFEDERAL: CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00053553,SB29.29,,,COM,HOUSE REPUBLICAN CAMPAIGN COMMITTEE,,,,,,PO BOX 11787,,HARRISBURG,PA,17108,,,2023-05-15,500.00,,NONFEDERAL: CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
