form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00679191,501196637,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-19,2505.00,0.00,Technology Services,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,In-Kind: Earmarked by Russell Glass
SB23,C00679191,501196638,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-19,2505.00,0.00,Technology Services,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,In-Kind: Earmarked by Russell Glass
SB23,C00679191,501196639,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-19,810.00,0.00,Technology Services,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,,In-Kind: Earmarked by Russell Glass
SB23,C00679191,501199955,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199956,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199957,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199958,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199959,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199960,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199961,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199962,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,3300.00,0.00,Technology Services,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,In-Kind: Earmarked by David Siegel
