form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00455683,EB2869,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-07-02,2.00,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2867,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-07-09,81.01,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2997,,,ORG,Bank Of America,,,,,,299 Ocean Ave.,,Laguna Beach,CA,92651,,,2023-07-11,112.99,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2969,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE Ste. 5000,,Atlanta,GA,30308,,,2023-07-11,47.00,,Electronic Communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2903,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-07-16,100.50,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2998,,,ORG,Bank Of America,,,,,,299 Ocean Ave.,,Laguna Beach,CA,92651,,,2023-07-18,3644.19,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,XB4EB2998,EB2998,SB21B,ORG,Zinc,,,,,,350 Ocean Ave.,,Laguna Beach,CA,92651,,,2023-07-18,3644.19,,Food and Beverages for Event,001,,,,,,,,,,,,Bank Of America,299 Ocean Ave.,,Laguna Beach,CA,92651,X,
SB21B,C00455683,EB2905,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-07-23,12.05,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2907,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-07-30,4.94,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2963,,,PTY,California Democratic Party,,,,,,1830 9th St,,Sacramento,CA,95811,,,2023-08-02,561.00,,Liability Insurance,001,C00105668,California Democratic Party,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2964,,,ORG,"GOULD & ORELLANA, LLC",,,,,,12501 Imperial Highway Ste. 200,,Norwalk,CA,90650,,,2023-08-02,350.00,,PAC Management/ Political Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2909,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-08-06,2.99,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2976,,,ORG,CPI Media Inc.,,,,,,P.O. Box 13700,,Dubai,UA,,,,2023-08-08,2500.00,,Sponsorship of Event,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2911,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-08-13,53.39,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2970,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE Ste. 5000,,Atlanta,GA,30308,,,2023-08-13,47.00,,Electronic Communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2958,,,ORG,Zoom Inc.,,,,,,55 Almaden Blvd 6th Floor,,San Jose,CA,95113,,,2023-08-13,65.99,,Online Group Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2999,,,ORG,Bank Of America,,,,,,299 Ocean Ave.,,Laguna Beach,CA,92651,,,2023-08-14,112.99,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2965,,,ORG,City of Laguna Beach,,,,,,505 Forest Ave.,,Laguna Beach,CA,92651,,,2023-08-15,124.00,,Rent for Meeting,007,,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2913,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-08-20,42.09,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2915,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-08-27,6.72,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00455683,EB2917,,,ORG,ActBlue,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2023-08-31,0.99,,Credit Card Processing Fee,003,C00401224,,,,,,,,,,,,,,,,,,
