form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00738237,500160347,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-31,45.46,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160348,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-28,55.58,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160349,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-31,43.99,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160350,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-30,43.32,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160351,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-31,47.56,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160352,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-30,49.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160355,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-01-26,77.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160354,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-02-23,91.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160353,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-03-24,120.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160356,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-04-26,76.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160358,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-05-26,75.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160357,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2023-06-26,76.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160456,,,ORG,Cozen O'Connor,,,,,,1200 19th St NW,Frnt 3,Washington,DC,200362434,,,2023-05-16,9589.90,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160455,,,ORG,Cozen O'Connor,,,,,,1200 19th St NW,Frnt 3,Washington,DC,200362434,,,2023-05-26,15121.40,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160376,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-01-12,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160377,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-02-13,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160378,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-03-13,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160379,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-04-12,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160380,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-05-12,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160381,,,ORG,DocuSign,,,,,,221 Main St,,San Francisco,CA,941051906,,,2023-06-12,45.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160383,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-01-03,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160384,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-02-06,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160385,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-03-03,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160386,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-04-03,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160387,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-05-03,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160382,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-06-05,160.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160465,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2023-01-05,670.78,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160466,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2023-02-15,641.73,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160467,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2023-03-06,1283.28,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500160468,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2023-04-06,408.28,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
