form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00204099,B849598,,,CCM,Adrian Smith for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-06-21,2500.00,,Contribution,011,C00412890,,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00204099,B849601,,,CCM,Andy Barr for Congress Inc.,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2023-06-21,2500.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00204099,B849582,,,CCM,Austin Scott For Congress Inc.,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,P2024,,2023-06-21,5000.00,,Contribution,011,C00482737,,H0GA08099,Scott,Austin,,,,H,GA,08,,,,,,,,
SB23,C00204099,B849621,,,CCM,Cramer for Senate,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2023-06-21,5000.00,,Contribution,011,C00504704,,S8ND00120,Cramer,Kevin,,,,S,ND, ,,,,,,,,
SB23,C00204099,B849605,,,CCM,Crawford for Congress,,,,,,1369 E Street SE,,Washington,DC,20003,P2024,,2023-06-21,5000.00,,Contribution,011,C00462374,,H0AR01083,Crawford,Eric Alan Rick,,,,H,AR,01,,,,,,,,
SB23,C00204099,B849589,,,CCM,DelBene for Congress,,,,,,412 First Street SE Suite 100,,Washington,DC,20003,P2024,,2023-06-21,5000.00,,Contribution,011,C00459099,,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00204099,B849599,,,CCM,Finstad for Congress,,,,,,P O Box 923,,New Ulm,MN,56073,P2024,,2023-06-21,2500.00,,Contribution,011,C00807743,,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00204099,B849581,,,CCM,Friends of Dan Kildee,,,,,,412 First Street SE Suite 100,,Washington,DC,20003,P2024,,2023-06-21,2500.00,,Contribution,011,C00499947,,H2MI05119,Kildee,Dan,,,,H,MI,08,,,,,,,,
SB23,C00204099,B849604,,,CCM,Jim Costa for Congress,,,,,,412 First Street SE Suite 100,,Washington,DC,20003,P2024,,2023-06-21,5000.00,,Contribution,011,C00391029,,H4CA20082,Costa,Jim,,,,H,CA,21,,,,,,,,
SB23,C00204099,B849586,,,CCM,LaHood for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,P2024,,2023-06-21,3000.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00204099,B849593,,,CCM,Latta for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,P2024,,2023-06-21,5000.00,,Contribution,011,C00438697,,H8OH05036,Latta,Bob,,,,H,OH,05,,,,,,,,
SB23,C00204099,B849602,,,CCM,Robin Kelly for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2023-06-21,5000.00,,Contribution,011,C00539866,,H2IL02172,Kelly,Robin,,,,H,IL,02,,,,,,,,
SB23,C00204099,B849620,,,CCM,Scalise for Congress,,,,,,320 First Street SE,,Washington,DC,20003,G2024,,2023-06-21,5000.00,,Contribution,011,C00394957,,H0LA01087,Scalise,Steve,,,,H,LA,01,,,,,,,,
SB23,C00204099,B849588,,,CCM,Scott Fitzgerald For Congress,,,,,,411 First St. SE,,Washington,DC,20003,P2024,,2023-06-21,2500.00,,Contribution,011,C00720011,,H0WI05113,Fitzgerald,Scott,,,,H,WI,05,,,,,,,,
SB23,C00204099,B849607,,,CCM,Terri Sewell for Congress,,,,,,499 South Capitol St SW Suite 420,,Washington,DC,20003,P2024,,2023-06-21,2500.00,,Contribution,011,C00458976,,H0AL07086,Sewell,Terri,,,,H,AL,07,,,,,,,,
SB23,C00204099,B849590,,,CCM,Texans for Jodey Arrington,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-06-21,2500.00,,Contribution,011,C00588657,,H6TX19099,Arrington,Jodey,,,,H,TX,19,,,,,,,,
SB23,C00204099,B849585,,,CCM,Virginia Foxx for Congress,,,,,,PO Box 2676,,Boone,NC,28607,P2024,,2023-06-21,5000.00,,Contribution,011,C00386748,,H4NC05146,Foxx,Virginia,A,,,H,NC,05,,,,,,,,
SB23,C00204099,B850489,,,CCM,Ron Estes For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,22301,P2024,,2023-06-28,2500.00,,Contribution,011,C00632067,,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
