form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00571174,500546037,,,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-10-03,4000.00,0.00,Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00571174,500546018,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-10-03,5000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00571174,500546028,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-10-03,5000.00,0.00,Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00571174,500546031,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-10-03,3000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00571174,500546034,,,CCM,George Whitesides For Congress,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-10-03,5000.00,0.00,Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00571174,500546040,,,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-10-03,5000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00571174,500546048,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-10-03,5000.00,0.00,Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
SB23,C00571174,500546019,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,PO Box 40910,,Mobile,AL,366400910,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00856237,,,Figures,Shomari,C.,,,H,AL,02,,,,,,,,
SB23,C00571174,500546035,,,CCM,Herb Conaway For Congress,,,,,,PO Box 493,,Willingboro,NJ,080460493,G2024,,2024-10-15,1000.00,0.00,Contribution,,C00859496,,,Conaway,Herb,,,MD,H,NJ,03,,,,,,,,
SB23,C00571174,500546038,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-10-15,1000.00,0.00,Contribution,,C00878454,,,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00571174,500546041,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00571174,500546042,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,G2024,,2024-10-15,3000.00,0.00,Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00571174,500546046,,,CCM,Vindman For Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00856955,,,Vindman,Yevgeny,,,,H,VA,07,,,,,,,,
SB23,C00571174,500546049,,,CCM,Yassamin Ansari For Congress,,,,,,PO Box 13524,,Phoenix,AZ,850023524,G2024,,2024-10-15,1000.00,0.00,Contribution,,C00836767,,,ANSARI,YASSAMIN,,,,H,AZ,03,,,,,,,,
SB23,C00571174,500546020,,,CCM,Cooke For Congress,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-10-16,1000.00,0.00,Contribution,,C00844993,,,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00571174,500546032,,,CCM,Friends Of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-16,1000.00,0.00,Contribution,,C00852368,,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00571174,500546033,,,CCM,Friends Of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-16,2000.00,0.00,Contribution,,C00852368,,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00571174,500546036,,,CCM,Jessica Morse For Congress,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-10-16,1000.00,0.00,Contribution,,C00650408,,,Morse,Jessica,,,,H,CA,03,,,,,,,,
SB23,C00571174,500546047,,,CCM,Whitney Fox For Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-16,2000.00,0.00,Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
