form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00862995,500342630,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,,,2024-03-21,84000.00,0.00,Joint Transfer,,C00839597,,,Allred,Colin,Zachary,,,S,TX,00,,,,,,,,
SB22,C00862995,500342631,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-21,216310.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500342632,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-21,6690.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500343492,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,,,2024-03-28,96000.00,0.00,Joint Transfer,,C00839597,,,Allred,Colin,Zachary,,,S,TX,00,,,,,,,,
SB22,C00862995,500343493,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-28,27160.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500346544,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,,,2024-03-31,118000.00,0.00,Joint Transfer,,C00839597,,,Allred,Colin,Zachary,,,S,TX,00,,,,,,,,
SB22,C00862995,500346574,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-31,100880.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500343494,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-28,840.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500346575,,,PTY,Texas Democratic Party,,,,,,314 E Highland Mall Blvd,Ste 508,Austin,TX,787523732,,,2024-03-31,3120.00,0.00,Joint Transfer,,C00099267,,,,,,,,,,,,,,,,,,
SB22,C00862995,500339406,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,,,2024-02-14,10000.00,0.00,Joint Transfer,,C00839597,,,Allred,Colin,Zachary,,,S,TX,00,,,,,,,,
