form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00878165,500131909,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-20,110.67,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131913,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-27,1039.69,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131912,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-31,240.46,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131908,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-03,65.66,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131911,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-05,162.38,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131907,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-10,8.25,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131910,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-17,161.51,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500136986,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-24,58.49,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500136999,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-25,22.72,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131904,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,14.75,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131914,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-10-22,500.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131918,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-10-22,3000.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131919,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-10-22,5000.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131920,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-10-28,10000.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131915,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-11-21,1000.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131916,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-11-21,1000.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131917,,,ORG,Blue Action Inc.,,,,,,15249 Cedar Knoll Ct,,Montclair,VA,220251069,,,2024-11-21,1500.00,0.00,Text Messages,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131905,,,ORG,"Blue Wave Political Partners, LLC",,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-11-18,2000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00878165,500131922,,,ORG,"Break Something, Inc.",,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2024-10-31,3500.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
