form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00235739,B856877,,,PAC,Arkansas for Leadership PAC,,,,,,910 N. Washington St. #700,,Alexandria,VA,22314,O2023,Not Applicable,2023-10-11,5000.00,,Contribution,011,C00413948,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B856876,,,PAC,Blue Hen Federal PAC,,,,,,PO Box 15854,,Washington,DC,20003,O2023,Not Applicable,2023-10-11,5000.00,,Contribution,011,C00493700,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B856879,,,PAC,True North PAC,,,,,,901 N Washington St Suite 700,,Alexandria,VA,22314,O2023,Not Applicable,2023-10-11,3500.00,,Contribution,011,C00571000,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B856880,,,PAC,Wild and Wonderful PAC,,,,,,2308 Mount Verson Ave. #707,,Alexandria,VA,22301,O2023,Not Applicable,2023-10-11,5000.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B857162,,,PTY,MN House Rep. Campaign Committee(Fed Acct),,,,,,161 St. Anthony Ave. #950,,St. Paul,MN,55103,O2023,Not Applicable,2023-10-12,2500.00,,Contribution,011,C00487678,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B856343,,,CCM,Patrick Ryan for Congress,,,,,,430 South Capitol St. SE Floor 2,,Washington,DC,20003,P2024,,2023-10-18,-1000.00,,Contribution,011,C00647115,,H8NY19223,Ryan,Patrick,,,,H,NY,19,,,,,,,,Voided: Original check dated 09/29/23
SB23,C00235739,B857315,,,CCM,Alaskans for Dan Sullivan,,,,,,901 N. Washington St. Suite 700,,Alexandria,VA,22314,P2026,,2023-10-23,1500.00,,Contribution,011,C00570994,,S4AK00214,Sullivan,Dan,,,,S,AK, ,,,,,,,,
SB23,C00235739,B857659,,,PAC,Common Values PAC,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-10-23,5000.00,,Contribution,011,C00442368,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B857657,,,CCM,McCaul for Congress Inc,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-10-23,5000.00,,Contribution,011,C00392688,,H4TX10093,McCaul,Michael,,,,H,TX,10,,,,,,,,
SB23,C00235739,B857658,,,CCM,Rick Scott For Florida,,,,,,P.O. Box 76024,,Washington,DC,20002,P2024,,2023-10-23,5000.00,,Contribution,011,C00676965,,S8FL00273,Scott,Rick,,,,S,FL, ,,,,,,,,
SB23,C00235739,B857656,,,CCM,Zinke for Congress,,,,,,439 New Jersey Ave. SE,,Washington,DC,20003,P2024,,2023-10-23,2500.00,,Contribution,011,C00778159,,H4MT01041,Zinke,Ryan,,,,H,MT,01,,,,,,,,
