form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00219642,87163533,,,COM,Landry for Louisiana,,,,,,203 Silver Oak Lane,,Broussard,LA,70518,,,2023-04-05,2500.00,0.00,Contribution,011,,,,Landry,Jeff,,,,,,,,,,,,,,Contribution
SB29,C00219642,87163534,,,COM,Tim Temple for Insurance Commissioner,,,,,,7323 Bocage Blvd,,Baton Rouge,LA,70809,,,2023-04-05,2500.00,0.00,Contribution,011,,,,Temple,Timothy,,,,,,,,,,,,,,Contribution
SB29,C00219642,87164058,,,COM,Constable Mark Herman Campaign,,,,,,18482 Kuykendahl Road #191,,Spring,TX,77379,,,2023-04-05,-500.00,0.00,Void - Constable Mark Herman Campaign - check dated 3/30/2022,011,,,,Herman,Mark,,,,,,,,,,,,,,Void - Constable Mark Herman Campaign - check dated 3/30/2022
SB29,C00219642,87164059,,,COM,Committee To Re-Elect Stephanie Flowers,,,,,,PO Box 6852,,Pine Bluff,AR,71611,,,2023-04-05,-500.00,0.00,Void - Committee To Re-Elect Stephanie Flowers - check dated 3/30/2022,011,,,,Flowers,Stephanie,,AR Sen.,,,,,,,,,,,,Void - Committee To Re-Elect Stephanie Flowers - check dated 3/30/2022
SB29,C00219642,87164060,,,COM,James Sturch Campaign,,,,,,P.O Box 2391,,Batesville,AR,72503,,,2023-04-05,-500.00,0.00,Void - James Sturch Campaign - check dated 3/30/2022,011,,,,Sturch,James,,AR Sen.,,,,,,,,,,,,Void - James Sturch Campaign - check dated 3/30/2022
SB29,C00219642,87164062,,,COM,Citizens for Patrick Browne,,,,,,PO Box 90307,,Allentown,PA,18109,,,2023-04-05,-1000.00,0.00,Void - Citizens for Patrick Browne - check dated 6/8/2022,011,,,,Browne,Patrick,M.,PA Sen.,,,,,,,,,,,,Void - Citizens for Patrick Browne - check dated 6/8/2022
SB29,C00219642,87164063,,,COM,Oroho for Senate,,,,,,17 Edsall Road,,Franklin,NJ,07416,,,2023-04-05,-1000.00,0.00,Void - Oroho for Senate - check dated 6/8/2022,011,,,,Oroho,Steven,,NJ Sen.,,,,,,,,,,,,Void - Oroho for Senate - check dated 6/8/2022
SB29,C00219642,87164064,,,COM,Kathleen Passidomo Campaign,,,,,,2200 Southwinds Drive,,Naples,FL,34102,,,2023-04-05,-1000.00,0.00,Void - Kathleen Passidomo Campaign - check dated 6/8/2022,011,,,,Passidomo,Kathleen,C.,FL Sen.,,,,,,,,,,,,Void - Kathleen Passidomo Campaign - check dated 6/8/2022
SB29,C00219642,87164066,,,PTY,Florida Democratic Legislative Campaign Committee,,,,,,Post Office Box 1701,,Tallahassee,FL,32302,,,2023-04-05,-5000.00,0.00,Void - Florida Democratic Legislative Campaign Committee - check dated 6/8/2022,011,,,,,,,,,,,,,,,,,,,Void - Florida Democratic Legislative Campaign Committee - check dated 6/8/2022
SB29,C00219642,87164067,,,COM,Bennett for the House,,,,,,231 N Ainsdale Dr,,Charleston,SC,29414,,,2023-04-05,-1000.00,0.00,Void - Bennett for the House - check dated 6/8/2022,011,,,,Bennett,Linda,,SC Rep.,,,,,,,,,,,,Void - Bennett for the House - check dated 6/8/2022
