form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00446237,B888794,,,CCM,Alsobrooks for Senate,,,,,,122 C St NW Ste 360,,Washington,DC,20001,G2024,,2024-10-18,5000.00,,Contribution,011,C00840017,,S4MD00327,Alsobrooks,Angela,,,,S,MD, ,,,,,,,,
SB23,C00446237,B889515,,,CCM,Debbie Dingell for Congress,,,,,,Po Box 972480,,Ypsilanti,MI,48197,G2024,,2024-10-18,2000.00,,Contribution,011,C00558213,,H4MI12079,Dingell,Debbie,,,,H,MI,06,,,,,,,,
SB23,C00446237,B889510,,,CCM,Doggett For Congress,,,,,,PO Box 5843,,Austin,TX,78763,G2024,,2024-10-18,2000.00,,Contribution,011,C00286500,,H4TX10028,Doggett,Lloyd,,,,H,TX,37,,,,,,,,
SB23,C00446237,B889505,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-10-18,5000.00,,Contribution,011,C00834218,,S4MI00470,Slotkin,Elissa,,,,S,MI, ,,,,,,,,
SB23,C00446237,B889511,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-10-18,5000.00,,Contribution,011,C00264697,,S6OH00163,Brown,Sherrod,,,,S,OH, ,,,,,,,,
SB23,C00446237,B889614,,,CCM,Jamie Raskin for Congress,,,,,,P.O. Box 5418,,Takoma Park,MD,20913,G2024,,2024-10-18,2000.00,,Contribution,011,C00575126,,H6MD08457,Raskin,Jamie,,,,H,MD,08,,,,,,,,
SB23,C00446237,B889514,,,CCM,"Jesus ""Chuy"" Garcia for Congress",,,,,,137 N. 14th Avenue,,Melrose Park,IL,60160,G2024,,2024-10-18,2000.00,,Contribution,011,C00661777,,H8IL04134,Garcia,Jesus,,,,H,IL,04,,,,,,,,
SB23,C00446237,B889508,,,PAC,Luchadora PAC,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,G2024,,2024-10-18,2000.00,,Contribution,011,C00659771,,,,,,,,,, ,,,,,,,,
SB23,C00446237,B889507,,,CCM,Mannion for New York,,,,,,PO BOX 11131,,Syracuse,NY,13218,G2024,,2024-10-18,2500.00,,Contribution,011,C00845461,,H4NY22085,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00446237,B889513,,,CCM,Marlinga for Congress,,,,,,30500 23 Mile Road Suite B P.O. Bo,,New Baltimore,MI,48047,G2024,,2024-10-18,2500.00,,Contribution,011,C00368217,,H2MI10077,Marlinga,Carl,J,,,H,MI,10,,,,,,,,
