form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00450916,SB23.7501,,,PAC,ALL FOR OUR COUNTRY LEADERSHIP PAC,,,,,,"611 PENNSYLVANIA AVE SE, #143",,WASHINGTON,DC,20003,O2023,Annual,2023-05-30,5000.00,,Contribution,,C00629212,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7520,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,P2024,,2023-06-02,1000.00,,Contribution,,C00467571,"ANDY BARR FOR CONGRESS, INC.",H0KY06104,BARR,GARLAND ANDY,,,,H,KY,06,,,,,,,,
SB23,C00450916,SB23.7367,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO BOX 50,,BALLWIN,MO,63022,P2024,,2023-03-07,5000.00,,Contribution,,C00495846,ANN WAGNER FOR CONGRESS,H2MO02102,WAGNER,ANN,L.,,,H,MO,02,,,,,,,,
SB23,C00450916,SB23.7505,,,PAC,BIG SKY OPPORTUNITY PAC,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2023,Annual,2023-05-30,5000.00,,Contribution,,C00542027,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7530,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,34688,P2024,,2023-06-26,1000.00,,Contribution,,C00408534,BILIRAKIS FOR CONGRESS,H6FL09070,BILIRAKIS,GUS,M.,,,H,FL,12,,,,,,,,
SB23,C00450916,SB23.7509,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-06-02,1000.00,,Contribution,,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00450916,SB23.7496,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2028,,2023-05-09,2000.00,,Contribution,,C00781443,BRITT FOR ALABAMA INC,S2AL00145,BRITT,KATIE BOYD,,,,S,AL,00,,,,,,,,
SB23,C00450916,SB23.7531,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2028,,2023-06-27,500.00,,Contribution,,C00781443,BRITT FOR ALABAMA INC,S2AL00145,BRITT,KATIE BOYD,,,,S,AL,00,,,,,,,,
SB23,C00450916,SB23.7377,,,PAC,BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,O2023,Annual,2023-02-28,2500.00,,Contribution,,C00572271,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7350,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,P2024,,2023-02-06,1000.00,,Contribution,,C00779603,CAREY FOR CONGRESS,H2OH15228,CAREY,MIKE,,,,H,OH,15,,,,,,,,
SB23,C00450916,SB23.7492,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-04-17,2000.00,,Contribution,,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00450916,SB23.7514,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-05-30,1500.00,,Contribution,,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00450916,SB23.7362,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO BOX 9900,,NEWARK,DE,19714,P2026,,2023-02-28,2500.00,,Contribution,,C00475392,CHRIS COONS FOR DELAWARE,S0DE00092,COONS,CHRISTOPHER,A.,,,S,DE,00,,,,,,,,
SB23,C00450916,SB23.7485,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2023-04-26,1500.00,,Contribution,,C00345546,CITIZENS TO ELECT RICK LARSEN,H0WA02080,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00450916,SB23.7347,,,CCM,CURTIS FOR CONGRESS,,,,,,420 EAST SOUTH TEMPLE,STE 390,SALT LAKE CITY,UT,84111,C2024,Convention,2023-02-02,1000.00,,Contribution,,C00647339,CURTIS FOR CONGRESS,H8UT03238,CURTIS,JOHN,,,,H,UT,03,,,,,,,,
SB23,C00450916,SB23.7508,,,CCM,DAVID SCOTT FOR CONGRESS,,,,,,P.O. BOX 960821,,RIVERDALE,GA,30296,P2024,,2023-05-24,2500.00,,Contribution,,C00369801,DAVID SCOTT FOR CONGRESS,H2GA13012,SCOTT,DAVID ALBERT,,,,H,GA,13,,,,,,,,
SB23,C00450916,SB23.7536,,,PTY,DCCC,,,,,,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,20003,O2023,Annual,2023-03-29,15000.00,,Contribution,,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7477,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2024,,2023-04-26,2500.00,,Contribution,,C00741090,DIANA FOR CONGRESS,H0TN01118,HARSHBARGER,DIANA,,,,H,TN,01,,,,,,,,
SB23,C00450916,SB23.7538,,,PTY,DSCC,,,,,,120 MARYLAND AVE NE,,WASHINGTON,DC,20002,O2023,Annual,2023-01-27,15000.00,,Contribution,,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7523,,,COM,EMMER VICTORY COMMITTEE,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-05-24,5000.00,,Contribution to JFC,,C00573444,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7532,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-06-27,2500.00,,Contribution,,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00450916,SB23.7489,,,PAC,GETTING STUFF DONE PAC (GSD-PAC),,,,,,PO BOX 7586,,PHOENIX,AZ,85011,O2023,Annual,2023-03-29,5000.00,,Contribution,,C00571182,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7503,,,PAC,GRAVES FOR CONGRESS,,,,,,"2345 Grand, Suite 2400",,Kansas City,MO,64108,P2024,,2023-05-16,1000.00,,Contribution,,,,H0MO06073,GRAVES,SAMUEL,"B,",JR.,,H,MO,06,,,,,,,,
SB23,C00450916,SB23.7366,,,PAC,HEARTLAND VALUES PAC,,,,,,PO BOX 505,,SIOUX FALLS,SD,57101,O2023,Annual,2023-03-07,5000.00,,Contribution,,C00409003,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7506,,,PAC,HOOPS PAC,,,,,,PO BOX 3314,,PORTLAND,OR,97208,O2023,Annual,2023-05-30,5000.00,,Contribution,,C00392738,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7527,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2023-06-26,2500.00,,Contribution,,C00784389,IOWANS FOR ZACH NUNN,H2IA03119,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00450916,SB23.7522,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-06-26,2500.00,,Contribution,,C00592154,JIMMY PANETTA FOR CONGRESS,H6CA20152,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00450916,SB23.7381,,,COM,JOHN JAMES FOR MICHIGAN,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2023-03-21,1000.00,,Contribution,,,,H2MI10150,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00450916,SB23.7497,,,CCM,JOHN ROSE FOR TENNESSEE,,,,,,PO BOX 2404,,COOKEVILLE,TN,38502,P2024,,2023-05-09,2500.00,,Contribution,,C00652743,JOHN ROSE FOR TENNESSEE,H8TN06094,ROSE,JOHN,W.,,,H,TN,06,,,,,,,,
SB23,C00450916,SB23.7484,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,P2024,,2023-04-17,1000.00,,Contribution,,C00703058,KEAN FOR CONGRESS INC,H0NJ07261,KEAN,THOMAS,H.,JR.,,H,NJ,07,,,,,,,,
SB23,C00450916,SB23.7495,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,PO BOX 12667,,BAKERSFIELD,CA,93389,P2024,,2023-05-09,2500.00,,Contribution,,C00420935,KEVIN MCCARTHY FOR CONGRESS,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,20,,,,,,,,
SB23,C00450916,SB23.7376,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2023-03-21,2500.00,,Contribution,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00450916,SB23.7357,,,PAC,MAKING A RESPONSIBLE STAND FOR HOUSEHOLDS IN AMERICA PAC,,,,,,PO BOX 3241,,BRENTWOOD,TN,37024,O2023,Annual,2023-02-23,2500.00,,Contribution,,C00409276,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7540,,,PTY,NRCC,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,O2023,Annual,2023-03-29,15000.00,,Contribution,,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7542,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,O2023,Annual,2023-01-04,15000.00,,Contribution,,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00450916,SB23.7502,,,CCM,PETERS FOR MICHIGAN,,,,,,PO BOX 32072,,DETROIT,MI,48244,P2026,,2023-05-30,1000.00,,Contribution,,C00437889,PETERS FOR MICHIGAN,S4MI00355,PETERS,GARY,,,,S,MI,00,,,,,,,,
