form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00250753,SB23.809,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,P2024,,2024-03-13,1500.00,0.00,Contribution to Committee,011,C00543967,BUDDY CARTER FOR CONGRESS,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,
SB23,C00250753,SB23.819,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,P2024,,2024-03-27,2500.00,0.00,Contribution to Committee,011,C00787648,CHRIS DELUZIO FOR CONGRESS,H2PA17103,Deluzio,Christopher,,Rep.,,H,PA,17,,,,,,,,
SB23,C00250753,SB23.820,,,CCM,CLARKE FOR CONGRESS,,,,,,PO BOX 250200,,BROOKLYN,NY,11225,P2024,,2024-03-28,2500.00,0.00,Contribution to Committee,011,C00415331,CLARKE FOR CONGRESS,H4NY11138,Clarke,Yvette,,Rep.,,H,NY,09,,,,,,,,
SB23,C00250753,SB23.811,,,PAC,CMR POLITICAL ACTION COMMITTEE,,,,,,PO BOX 2485,,SPRINGFIELD,VA,22152,O2024,,2024-03-13,5000.00,0.00,Contribution to Leadership PAC,011,C00469429,CMR POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00250753,SB23.818,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 420239,,KISSIMMEE,FL,34742,P2024,,2024-03-27,2500.00,0.00,Contribution to Committee,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,
SB23,C00250753,SB23.808,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO BOX 1566,,INDIO,CA,92202,G2024,,2024-03-13,2500.00,0.00,Contribution to Committee,011,C00502575,DR. RAUL RUIZ FOR CONGRESS,H2CA36439,Ruiz,Raul,,Rep.,,H,CA,25,,,,,,,,
SB23,C00250753,SB23.810,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,P2024,,2024-03-13,5000.00,0.00,Contribution to Committee,011,C00547893,ELISE FOR CONGRESS,H4NY21079,Stefanik,Elise,,Rep.,,H,NY,21,,,,,,,,
SB23,C00250753,SB23.815,,,CCM,NADLER FOR CONGRESS,,,,,,"200 WEST 79TH STREET, #8N",,NEW YORK,NY,10024,P2024,,2024-03-26,2500.00,0.00,Contribution to Committee,011,C00290825,NADLER FOR CONGRESS,H2NY17071,Nadler,Jerrold,,Rep.,,H,NY,12,,,,,,,,
SB23,C00250753,SB23.817,,,CCM,SCANLON FOR CONGRESS,,,,,,PO BOX 263,,SWARTHMORE,PA,19081,P2024,,2024-03-27,2500.00,0.00,Contribution to Committee,011,C00669358,SCANLON FOR CONGRESS,H8PA07200,Scanlon,Mary,,Rep.,,H,PA,05,,,,,,,,
SB23,C00250753,SB23.816,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S FORT APACHE RD,STE 215-382,LAS VEGAS,NV,89148,P2024,,2024-03-27,2500.00,0.00,Contribution to Committee,011,C00655613,SUSIE LEE FOR CONGRESS,H6NV04020,Lee,Susie,,Rep.,,H,NV,03,,,,,,,,
