form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00148031,B848098,,,CCM,Toni Atkins for Lt. Governor 2026,,,,,,374 No. Coast Highway 101 Ste 2,,Encinitas,CA,92024,P2026,,2023-06-01,2500.00,,P-2026 Lt. Governor  CA,011,,,,Atkins,Toni,,,,,CA, ,,,,,,,,
SB29,C00148031,B849817,,,CCM,Stephen Bennett for Assembly 2024,,,,,,1851 Terrace Drive,,Ventura,CA,93001,P2024,,2023-06-22,1500.00,,P-2024 State House 38 CA,011,,,,Bennett,Stephen,,,,H,CA,38,,,,,,,,
SB29,C00148031,B849815,,,CCM,Heath Flora for Assembly 2024,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-06-22,2000.00,,P-2024 State House 09 CA,011,,,,Flora,Heath,,,,H,CA,09,,,,,,,,
SB29,C00148031,B849816,,,CCM,Carlos Villapudua for Assembly - 2024,,,,,,1260 W Vine Street,,Stockton,CA,95203,P2024,,2023-06-22,1500.00,,P-2024 State House 13 CA,011,,,,Villapudua,Carlos,,,,H,CA,13,,,,,,,,
SB29,C00148031,B848889,,,PTY,Georgia House Republican Trust Inc,,,,,,P.O. Box 430,,Monroe,GA,30655,O2023,Not Applicable,2023-06-12,3000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00148031,B848888,,,CCM,John Carson for State House Committee,,,,,,4056 Bittersweet Drive,,Roswell,GA,30075,P2024,,2023-06-12,1000.00,,P-2024 State House 46 GA,011,,,,Carson,John,,,,H,GA,46,,,,,,,,
SB29,C00148031,B848885,,,CCM,Efstration for State House,,,,,,P.O. Box 1656,,Dacula,GA,30019,P2024,,2023-06-12,1000.00,,P-2024 State House 104 GA,011,,,,Efstration,Chuck,,,,H,GA,10,,,,,,,,
SB29,C00148031,B848890,,,CCM,The Committee to Elect Houston Gaines,,,,,,P.O Box 1203,,Athens,GA,30603,P2024,,2023-06-12,2000.00,,P-2024 State House 120 GA,011,,,,Gaines,Houston,,,,H,GA,12,,,,,,,,
SB29,C00148031,B848887,,,CCM,John F. Kennedy for Senate,,,,,,5 Dunedin Court,,Macon,GA,31210,P2024,,2023-06-12,2000.00,,P-2024 State Senate 18 GA,011,,,,Kennedy,John,,,,S,GA,18,,,,,,,,
SB29,C00148031,B848886,,,CCM,Committee To Elect Bruce Williamson Inc.,,,,,,P.O. Box 1879,,Monroe,GA,30655,P2024,,2023-06-12,2000.00,,P-2024 State House 112 GA,011,,,,Williamson,Bruce,,,,H,GA,11,,,,,,,,
SB29,C00148031,B848099,,,CCM,Friends of Win Stoller,,,,,,8415 N. Allen Road,,Peoria,IL,61615,P2026,,2023-06-01,5000.00,,P-2026 State Senate 37 IL,011,,,,Stoller,Win,,,,S,IL,37,,,,,,,,
SB29,C00148031,B848894,,,CCM,Friends of Tom Bennett,,,,,,P.O. Box 505,,Gibson City,IL,60936,P2024,,2023-06-12,2500.00,,P-2024 State Senate 53 IL,011,,,,Bennett,Tom,,,,S,IL,53,,,,,,,,
SB29,C00148031,B848893,,,CCM,Citizens for Hammond,,,,,,P.O. Box 694,,Macomb,IL,61455,P2024,,2023-06-12,1000.00,,P-2024 State House 94 IL,011,,,,Hammond,Norine,,,,H,IL,94,,,,,,,,
SB29,C00148031,B848892,,,CCM,Friends of Ryan Spain,,,,,,PO Box 1575,,Peoria,IL,61655,P2024,,2023-06-12,5000.00,,P-2024 State House 73 IL,011,,,,Spain,Ryan,,,,H,IL,73,,,,,,,,
SB29,C00148031,B848891,,,CCM,Friends of Travis Weaver,,,,,,6221 W. Rt. 150,,Edwards,IL,61528,P2024,,2023-06-12,2500.00,,P-2024 State House 93 IL,011,,,,Weaver,Travis,,,,H,IL,93,,,,,,,,
SB29,C00148031,B848094,,,CCM,Friends to Elect Tracy Arnold,,,,,,301 Wyninegar Rd.,,Booneville,MS,38829,P2023,,2023-06-01,1500.00,,P-2023 State House 03 MS,011,,,,Arnold,Tracy,,,,H,MS,03,,,,,,,,
SB29,C00148031,B848093,,,CCM,Nick Bain for State Representative District 2,,,,,,1514 N. Fillmore Street,,Corinth,MS,38834,P2023,,2023-06-01,1500.00,,P-2023 State House 2 MS,011,,,,Bain,Nick,,,,H,MS,02,,,,,,,,
SB29,C00148031,B848092,,,CCM,Bubba Carpenter Campaign,,,,,,128 Jefferson Street,,Burnsville,MS,38833,P2023,,2023-06-01,1500.00,,P-2023 State House 1 MS,011,,,,Carpenter,Lester,,,,H,MS,01,,,,,,,,
SB29,C00148031,B848095,,,CCM,Rita for Senate,,,,,,150 County Road 632,,Corinth,MS,38834,P2023,,2023-06-01,2000.00,,P-2023 State Senate 4 MS,011,,,,Parks,Rita,,,,S,MS,04,,,,,,,,
SB29,C00148031,B848091,,,CCM,Tate Reeves Campaign,,,,,,P.O. Box 24355,,Jackson,MS,39225,P2023,,2023-06-01,10000.00,,P-2023 Governor  MS,011,,,,Reeves,Tate,,,,,MS, ,,,,,,,,
SB29,C00148031,B848096,,,CCM,Daniel Sparks Campaign,,,,,,104 Main Street,,Belmont,MS,38827,P2023,,2023-06-01,2000.00,,P-2023 State Senate 5 MS,011,,,,Sparks,Daniel,H,,,S,MS,05,,,,,,,,
