form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00843714,SB29.5879,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,G2024,,2024-07-11,1493.87,,Non-Contributory Account Dispersement/Legal Fees,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5914,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,G2024,,2024-08-15,892.50,,Non-Contributory Account Dispersement/Legal Fees,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5918,,,ORG,Catholics For Catholics,,,,,,13835 North Tatum Blvd,,Phoenix,AZ,85032,G2024,,2024-09-10,25000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5896,,,ORG,Coalition of Leaders United,,,,,,5941 Saint Moritz Drive,,Richmond,VA,23224,G2024,,2024-08-02,45000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5908,,,CCM,Dan Franzese for Congress,,,,,,PO Box 2008,,Palm Beach,FL,33480,P2024,,2024-08-19,2500.00,,Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5897,,,PAC,Early Vote Action PAC,,,,,,2465 Centreville Rd,J17-714,Harndon,VA,20171,G2024,,2024-08-02,45000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5873,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-07-03,954.55,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5881,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-07-03,278.80,,Contributory Account Dispersement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5905,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-08-05,579.70,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5915,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-08-05,299.20,,Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5917,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-08-12,611.15,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5957,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-09-12,436.05,,Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5877,,,ORG,Gold Institute for International Strategy,,,,,,6722 Old Pimlico Road,,Baltimore,MD,21209,G2024,,2024-07-17,10000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5959,,,ORG,Hearts And Homes For Veterans Inc,,,,,,2230 Alicia Street,,Fort Myers,FL,33901,G2024,,2024-09-17,25000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5907,,,ORG,Moms For America Action,,,,,,1440 State Hwy 248,Suite Q178,Branson,MO,65616,G2024,,2024-08-06,50000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5912,,,ORG,Resilient Patriot LLC,,,,,,11523 Palmbrush Trial,#366,Lakewood Ranch,FL,34202,G2024,,2024-08-08,5994.71,,Non-Contributory Account Disbursement/Airfare & Security Services,002,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5913,,,ORG,Resilient Patriot LLC,,,,,,11523 Palmbrush Trial,#366,Lakewood Ranch,FL,34202,G2024,,2024-08-08,5706.56,,Non-Contributory Account Disbursement/Airfare & Security Services,002,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
