form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00765982,SB21B.I25055,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-10-21,65.30,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25052,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-10-21,573.96,,CC PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25087,,,IND,,SUSKO,CHRISTINE,,,,3444 MACINTYRE DRIVE,,MURRYSVILLE,PA,15668,,,2024-10-28,172.51,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25088,SB21B.I25087,SB21B,ORG,UBER,,,,,,1455 MARKET ST,STE 400,SAN FRANCISCO,CA,94103,,,2024-10-16,72.87,,TAXI,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I25089,SB21B.I25087,SB21B,ORG,UBER,,,,,,1455 MARKET ST,STE 400,SAN FRANCISCO,CA,94103,,,2024-10-15,99.64,,TAXI,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I25056,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-10-28,41.88,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25053,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-10-28,707.22,,CC PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25037,,,ORG,"18TH STREET MEDIA, LLC",,,,,,PO BOX 39878,,PHILADELPHIA,PA,19106,,,2024-10-31,1101.40,,TRAVEL ,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25036,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2024-10-31,29901.27,,DIGITAL CONSULTING/EMAIL MARKETING/TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25086,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK,NY,10281,,,2024-11-01,30611.22,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I25093,SB21B.I25086,SB21B,ORG,6 COLUMBUS HOTEL,,,,,,308 W 58TH STREET,,NEW YORK,NY,10019,,,2024-10-09,32.66,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I25094,SB21B.I25086,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-10-12,1064.95,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I25095,SB21B.I25086,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-30,284.47,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
