form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00773390,SE-S1585501,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-22,17.79,,1860.79,LEADS/PHONE LISTS,004,,S,S6NH00091,HASSAN,MARGARET,WOOD,,,S,00,NH,CAPPLEMAN,OLIVER,,,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00773390,SE-S1585503,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-22,17.79,,710.26,LEADS/PHONE LISTS,004,,S,S0IA00028,GRASSLEY,CHARLES,,,,S,00,IA,CAPPLEMAN,OLIVER,,,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00773390,SE-S1585625,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-29,17.79,,1860.79,LEADS / PHONE LISTS(ESTIMATE),004,,S,S6NH00091,HASSAN,MARGARET,WOOD,,,S,00,NH,CAPPLEMAN,OLIVER,,,,2024-02-29,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00773390,SE-S1585627,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-29,17.79,,710.26,LEADS / PHONE LISTS(ESTIMATE),004,,S,S0IA00028,GRASSLEY,CHARLES,,,,S,00,IA,CAPPLEMAN,OLIVER,,,,2024-02-29,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00773390,SE-S1476965,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-01-25,258.32,2024-02-06,2862.45,LEADS/PHONE LISTS,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,CAPPLEMAN,OLIVER,,,,2024-01-25,
SE,C00773390,SE-S1476963,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-01-25,258.32,2024-02-06,2862.45,LEADS/PHONE LISTS,004,,S,H8VA07094,SPANBERGER,ABIGAIL,,,,H,07,VA,CAPPLEMAN,OLIVER,,,,2024-01-25,
SE,C00773390,SE-S1476969,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2026,,2024-01-25,114.50,2024-02-06,980.93,LEADS/PHONE LISTS,004,,S,S4NC00162,TILLIS,THOM,R,,,S,00,NC,CAPPLEMAN,OLIVER,,,,2024-01-25,
SE,C00773390,SE-S1476967,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-01-25,114.50,2024-02-06,980.93,LEADS/PHONE LISTS,004,,S,S6NH00091,HASSAN,MARGARET,WOOD,,,S,00,NH,CAPPLEMAN,OLIVER,,,,2024-01-25,
SE,C00773390,SE-S1567865,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-01,163.76,2024-02-07,3600.10,LEADS/PHONE LISTS,004,,S,H8VA07094,SPANBERGER,ABIGAIL,,,,H,07,VA,CAPPLEMAN,OLIVER,,,,2024-02-01,
SE,C00773390,SE-S1567867,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-01,163.76,2024-02-07,3600.10,LEADS/PHONE LISTS,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,CAPPLEMAN,OLIVER,,,,2024-02-01,
SE,C00773390,SE-S1567871,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2026,,2024-02-01,37.69,2024-02-07,1150.53,LEADS/PHONE LISTS,004,,S,S4NC00162,TILLIS,THOM,R,,,S,00,NC,CAPPLEMAN,OLIVER,,,,2024-02-01,
SE,C00773390,SE-S1567869,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-01,37.69,2024-02-07,1150.53,LEADS/PHONE LISTS,004,,S,S6NH00091,HASSAN,MARGARET,WOOD,,,S,00,NH,CAPPLEMAN,OLIVER,,,,2024-02-01,
SE,C00773390,SE-S1568649,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-08,62.53,2024-02-14,1431.91,LEADS/PHONE LISTS,004,,S,S6NH00091,HASSAN,MARGARET,WOOD,,,S,00,NH,CAPPLEMAN,OLIVER,,,,2024-02-08,
SE,C00773390,SE-S1568651,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-02-08,62.53,2024-02-14,281.38,LEADS/PHONE LISTS,004,,S,S0IA00028,GRASSLEY,CHARLES,,,,S,00,IA,CAPPLEMAN,OLIVER,,,,2024-02-08,
