form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00308478,SB23.13751,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,3321 Avenue I,Suite 6,Scottsbluff,NE,69361,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00308478,SB23.13750,,,CCM,AUSTIN SCOTT FOR CONGRESS INC,,,,,,PO BOX 27750,,MACON,GA,31221,P2024,,2023-03-16,5000.00,,Candidate contribution,011,C00482737,AUSTIN SCOTT FOR CONGRESS INC,H0GA08099,SCOTT,JAMES AUSTIN,,,,H,GA,08,,,,,,,,
SB23,C00308478,SB23.13746,,,CCM,ELECT JIM BAIRD FOR CONGRESS,,,,,,P.O. BOX 203,,GREENCASTLE,IN,46135,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00662940,ELECT JIM BAIRD FOR CONGRESS,,,,,,,H,IN,04,,,,,,,,
SB23,C00308478,SB23.13748,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,P2024,,2023-03-16,2000.00,,Candidate contribution,011,C00807743,FINSTAD FOR CONGRESS,,,,,,,H,MN,01,,,,,,,,
SB23,C00308478,SB23.13752,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W Bullard Avenue,# 355,Fresno,CA,93711,P2024,,2023-03-29,1000.00,,Candidate contribution,011,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM MR.,,,,H,CA,16,,,,,,,,
SB23,C00308478,SB23.13780,,,CCM,JOHN CARTER FOR CONGRESS,,,,,,"200 UNIV. OAKS BLVD, STE 225 #130",,ROUND ROCK,TX,78665,P2024,,2023-03-22,1000.00,,Candidate contribution,011,C00371203,JOHN CARTER FOR CONGRESS,H2TX31044,CARTER,JOHN R REP.,,,,H,TX,31,,,,,,,,
SB23,C00308478,SB23.13747,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00808279,JOHN DUARTE FOR CONGRESS,,,,,,,H,CA,13,,,,,,,,
SB23,C00308478,SB23.13776,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,P2026,,2023-03-16,2500.00,,Candidate contribution,011,C00576173,KANSANS FOR MARSHALL,S0KS00315,MARSHALL,ROGER W,,,,S,KS,00,,,,,,,,
SB23,C00308478,SB23.13774,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,25658 FORD,,ROSEVILLE,MI,48066,P2024,,2023-03-16,1000.00,,Candidate contriution,011,C00732784,LANGWORTHY FOR CONGRESS,H2NY23228,LANGWORTHY,NICK,,,,H,NY,23,,,,,,,,
SB23,C00308478,SB23.13773,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00308478,SB23.13749,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00308478,SB23.13775,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,,,,,,,,
SB23,C00308478,SB23.13777,,,CCM,MAX MILLER FOR CONGRESS,,,,,,19525 HILLIARD BLVD #16010,,ROCKY RIVER,OH,44116,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00770818,MAX MILLER FOR CONGRESS,H2OH16051,MILLER,MAX,,,,H,OH,07,,,,,,,,
SB23,C00308478,SB23.13778,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,P2024,,2023-03-16,2000.00,,Candidate contribution,011,C00765719,MONICA FOR CONGRESS,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,,,,,,,,
SB23,C00308478,SB23.13781,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,P2024,,2023-03-22,1000.00,,Candidate contribution,011,C00764381,SHONTEL BROWN FOR CONGRESS,H2OH11169,BROWN,M SHONTEL,,,,H,OH,11,,,,,,,,
SB23,C00308478,SB23.13783,,,PAC,SOUTHERN STATES PAC,,,,,,POST OFFICE BOX 905,,TUPELO,MS,38802,O2023,,2023-03-22,5000.00,,PAC to PAC contribution,011,C00778308,,,,,,,,,,,,,,,,,,
SB23,C00308478,SB23.13779,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,P2024,,2023-03-16,1000.00,,Candidate contribution,011,C00742007,VAN ORDEN FOR CONGRESS,H0WI03175,VAN ORDEN,DERRICK F. MR.,,,,H,WI,03,,,,,,,,
