form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00252338,B4CDEB62A1F9248F5BC6,,,CCM,Citizens To Elect Rick Larsen,,,,,,3914 Barcroft Mews Ct,,Falls Church,VA,220411218,P2024,,2023-08-01,2500.00,,Contribution to committee,,C00345546,Citizens To Elect Rick Larsen,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,,
SB23,C00252338,B3ED84A2B820248C39A2,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00544684,COLLINS FOR CONGRESS,H4GA10071,Collins,Mike,,Rep.,,H,GA,10,,,,,,,,,
SB23,C00252338,BD4E209D944FE4946B78,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,,
SB23,C00252338,BDD40608533F64934BF4,,,CCM,FISCHBACH FOR CONGRESS,,,,,,"2776 S. Arlington Mill Drive, #161",,Arlington,VA,222063402,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00717959,FISCHBACH FOR CONGRESS,H0MN07091,Fischbach,Michelle,,Rep.,,H,MN,07,,,,,,,,,
SB23,C00252338,B1496289A23DC427B8E6,,,PAC,Getting Stuff Done PAC (GSD-PAC),,,,,,"120 Maryland Avenue, NE",,Washington,DC,200025610,O2023,Other,2023-08-01,5000.00,,Contribution to committee,,C00571182,Getting Stuff Done PAC (GSD-PAC),,,,,,,,,,,,,,,,,,
SB23,C00252338,BD93D0CA500F34665912,,,CCM,Guthrie For Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,223111013,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00445023,Guthrie For Congress,H8KY02031,Guthrie,Brett,,Rep.,,H,KY,02,,,,,,,,,
SB23,C00252338,BE98C0F1B496A4907ACB,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,"439 New Jersey Avenue, SE",,Washington,DC,200034034,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00720078,JAY OBERNOLTE FOR CONGRESS,H0CA08135,Obernolte,Jay,,Rep.,,H,CA,23,,,,,,,,,
SB23,C00252338,B3378451AC21A4E85A19,,,CCM,Loudermilk For Congress,,,,,,"410 1st Street, SE, Floor 2",c/o The Elevated Group,Washington,DC,200031867,P2024,,2023-08-15,1000.00,,Contribution to committee,,C00543892,Loudermilk For Congress,H4GA11061,Loudermilk,Barry,,Rep.,,H,GA,11,,,,,,,,,
SB23,C00252338,B7F81FC83CBAE4EA7A56,,,CCM,Mario Diaz-Balart For Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,223011328,P2024,,2023-08-01,1000.00,,Contribution to committee,,C00376087,Mario Diaz-Balart For Congress,H2FL25018,Diaz-Balart,Mario,,Rep.,,H,FL,26,,,,,,,,,
SB23,C00252338,B80F027553B6A425C802,,,CCM,Paul Tonko For Congress,,,,,,911 Central Avenue,# 221,Albany,NY,12206,P2024,,2023-08-15,1000.00,,Contribution to committee,,C00450049,Paul Tonko For Congress,H8NY21203,Tonko,Paul,D.,Rep.,,H,NY,20,,,,,,,,,
SB23,C00252338,B661C02F252D94DDAA08,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,5827 Colfax Avenue,c/o 814 Consulting,Alexandria,VA,223111013,P2024,,2023-08-01,1500.00,,Contribution to committee,,C00650697,PETE STAUBER FOR CONGRESS,H8MN08043,Stauber,Pete,,Rep.,,H,MN,08,,,,,,,,,
SB23,C00252338,B0DF1338F86ED42D987E,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,c/o The Frost Group,"660 Pennsylvania Ave. SE, Suite 20",Washington,DC,200034357,P2024,,2023-08-01,2500.00,,Contribution to committee,,C00576041,SALUD CARBAJAL FOR CONGRESS,H6CA24303,Carbajal,Salud,,Rep.,,H,CA,24,,,,,,,,,
