form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00425470,500483730,,,PAC,EQUALITY PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2023-12-29,5000.00,0.00,Contribution,011,C00550970,EQUALITY PAC,,,,,,,,,,,,,,,,,
SB23,C00425470,500462540,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00425470,500483480,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00425470,500462531,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00425470,500483481,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,3605 Long Beach Blvd,Ste 426,Long Beach,CA,908076010,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00425470,500462532,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00425470,500483482,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-21,1500.00,0.00,Contribution,011,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00425470,500487023,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2023,,2023-11-13,-1000.00,0.00,Redesignation,011,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,X,*
SB23,C00425470,500462533,,,CCM,FRIENDS OF DAN KILDEE,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00499947,,,KILDEE,DANIEL T.,,,,H,MI,05,,,,,,,,
SB23,C00425470,500487024,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-15,1000.00,0.00,Redesignation of 11/13/23 contribution,011,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,X,*
SB23,C00425470,500462534,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 68033,,Cincinnati,OH,452068033,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00425470,500483474,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2023,,2023-12-21,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00425470,500483484,,,CCM,CISNEROS FOR CONGRESS,,,,,,PO Box 40,,Placentia,CA,928710040,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00650648,,,CISNEROS,GILBERT,,,,H,CA,39,,,,,,,,
SB23,C00425470,500486925,,,CCM,GABE AMO FOR CONGRESS,,,,,,PO Box 40457,,Providence,RI,029400457,P2024,,2023-11-08,1000.00,0.00,Contribution,011,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00425470,500462535,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00425470,500483475,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2023,,2023-12-21,1000.00,0.00,Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00425470,500483485,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,PO Box 6282,,Corona,CA,928786282,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
SB23,C00425470,500462536,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00763045,,,NICKEL,WILEY,,,,H,NC,06,,,,,,,,
SB23,C00425470,500483476,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00425470,500483486,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,885 Woodstock Rd,Ste 430 Pmb 528,Roswell,GA,300752211,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00672295,,,MCBATH,LUCIA KAY,,,,H,GA,06,,,,,,,,
SB23,C00425470,500464807,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2023,,2023-07-03,1000.00,0.00,Contribution,011,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00425470,500486927,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2024,,2023-11-13,1000.00,0.00,Contribution,011,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00425470,500462537,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00425470,500483477,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00425470,500483487,,,CCM,MRVAN FOR CONGRESS,,,,,,1456 W 137Th Ave,,Crown Point,IN,463078315,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00727529,,,MRVAN,FRANK J.,,,,H,IN,01,,,,,,,,
SB23,C00425470,500462538,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00425470,500483478,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 68033,,Cincinnati,OH,452068033,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00425470,500483729,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-29,2500.00,0.00,Contribution,011,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00425470,500462539,,,CCM,MENENDEZ FOR CONGRESS,,,,,,123 Town Square Pl,# 515,Jersey City,NJ,073101756,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00799767,,,MENENDEZ,ROBERT J.,,,,H,NJ,08,,,,,,,,
SB23,C00425470,500483479,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
