form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00772244,500069924,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-01,2.91,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500069925,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-08,45.14,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070063,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-15,48.97,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070218,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-22,42.32,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072175,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-29,-20.71,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070065,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-31,33.36,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070219,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-05,57.35,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070222,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-12,70.08,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070224,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-19,89.69,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070223,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-26,97.49,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070225,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-28,40.56,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070746,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-05,43.30,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070824,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-12,123.28,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070825,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-19,114.41,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071804,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-26,63.63,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071805,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-31,60.88,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071806,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-02,10.86,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071807,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-09,72.58,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071808,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-16,64.12,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071809,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-23,92.88,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071810,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-30,170.44,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072170,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-07,90.81,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072222,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-14,134.03,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072221,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-21,127.58,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072610,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-28,90.13,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072611,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-31,35.34,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073659,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-04,40.01,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072621,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-11,86.32,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073060,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-18,121.60,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073089,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-25,91.62,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073184,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-30,108.05,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070762,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-01-26,86.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070761,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-02-23,85.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071176,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,86.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072242,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,86.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073660,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,85.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073661,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,85.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500069923,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-02-07,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070809,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-03-16,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070810,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-03-16,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071818,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-05-04,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073662,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-06-26,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073663,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2023-06-26,250.00,0.00,Website Design and Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070084,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-02-14,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070763,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-02-14,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070083,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-02-17,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070770,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-03-09,2527.12,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071175,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-04-06,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071820,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-05-04,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072226,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-05-23,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073171,,,ORG,Capitol Compliance Associates,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2023-06-29,2500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500068927,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-01-04,7500.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072178,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-02-17,7500.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070772,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-03-09,7500.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071172,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-04-06,7500.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071819,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-05-04,7500.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072616,,,ORG,Fraiser LLC,,,,,,80 M St SE,Ste 100,Washington,DC,200033550,,,2023-06-06,5000.00,0.00,Digital Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500068952,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-01-05,2798.36,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500069922,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-02-07,1373.20,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070808,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-03-16,5273.85,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071170,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-04-06,4834.89,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500071817,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-05-04,5315.36,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072615,,,ORG,Momentum Campaigns LLC,,,,,,1835 7th St NW,Unit 272,Washington,DC,200013107,,,2023-06-06,4896.66,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070769,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2023-03-09,9761.01,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500073172,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2023-06-29,9761.01,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500070082,,,ORG,Olson Remcho,,,,,,555 Capitol Mall,Ste 400,Sacramento,CA,958144503,,,2023-02-14,700.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072176,,,ORG,Switchboard,,,,,,PO Box 33485,,Washington,DC,200330485,,,2023-01-05,1631.44,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00772244,500072177,,,ORG,Switchboard,,,,,,PO Box 33485,,Washington,DC,200330485,,,2023-02-14,1363.72,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
