form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00395889,500484411,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-07-10,155.95,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484412,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-08-10,142.32,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484413,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-09-11,156.32,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612678,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-10-18,156.23,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612679,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-11-10,156.59,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612680,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,,,2023-12-10,156.59,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484414,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-07-25,113.97,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484415,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-08-21,181.04,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484416,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-09-22,199.35,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612681,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-10-22,105.16,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612682,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-11-28,73.92,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500612683,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,,,2023-12-19,65.36,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500341955,,,ORG,Dr. Don's Buttons,,,,,,3906 W Morrow Dr,,Glendale,AZ,853087531,G2023,,2023-07-20,738.61,0.00,Printing,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500484402,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,,,2023-07-03,32.23,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484395,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,,,2023-07-28,0.00,0.00,Operating Expenditure,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484398,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,,,2023-07-28,481.73,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500484438,500484398,SB21B,ORG,NGP Software,,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2023-07-28,178.51,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500484439,500484398,SB21B,ORG,NGP Software,,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2023-07-28,178.52,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500484406,500484398,SB21B,ORG,The Grasshopper Company,,,,,,105 Old US Highway 81,,Moundridge,KS,671077110,,,2023-07-28,40.17,0.00,Telephone,,,,,,,,,,,,,,,,,,,X,*
