form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00522425,SB21B.I29915,,,IND,,ALLEN,MARK,STEPHEN,,,"247 CLERMONT AVE, #4",,BROOKLYN,NY,11205,,,2024-03-30,4000.00,,PAC MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29916,,,IND,,D'ANTONIO,MICHAEL,,MR.,,1 ARLINGTON CT.,,MILLER PLACE,NY,11764,,,2024-03-30,5000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29858,,,IND,,RIDENOUR,GREG,,,,1743 WATERS EDGE DR.,,MINOOKA,IL,60447,,,2024-03-04,227.80,,PAC MILEAGE REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29908,,,IND,,RIDENOUR,GREG,,,,1743 WATERS EDGE DR.,,MINOOKA,IL,60447,,,2024-03-18,2500.00,,PAC BOOKKEEPING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29912,,,ORG,ACE ENDEAVORS LLC,,,,,,27561 S SCHEER RD,,MANHATTAN,IL,60442,,,2024-03-25,449.51,,PAC PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29913,,,ORG,ACE ENDEAVORS LLC,,,,,,27561 S SCHEER RD,,MANHATTAN,IL,60442,,,2024-03-25,414.06,,PAC PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29852,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2024-03-03,23.90,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29853,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2024-03-10,13.59,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29907,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2024-03-17,16.23,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29911,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2024-03-19,3.05,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29914,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2024-03-30,26.43,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29906,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2024-03-05,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29856,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2024-03-04,1030.00,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29910,,,ORG,"RMS ACTIVATION, LLC",,,,,,2355 QUAIL GLEN DR,,CHINO HILLS,CA,91709,,,2024-03-19,2127.96,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,,
