form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00480228,SB23.I17823,,,CCM,ANDY HARRIS FOR CONGRESS,,,,,,PO BOX 6,,CAMBRIDGE,MD,21613,G2024,,2024-11-04,5000.00,,CONTRIBUTION,011,C00435974,,H8MD01094,HARRIS,ANDREW,P,,,H,MD,01,  ,,,,,,,
SB23,C00480228,SB23.I17791,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-10-24,5000.00,,CONTRIBUTION,011,C00607416,,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,  ,,,,,,,
SB23,C00480228,SB23.I17789,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,G2024,,2024-10-24,5000.00,,CONTRIBUTION,011,C00543967,,H4GA01039,CARTER,EARL,LEROY,,,H,GA,01,  ,,,,,,,
SB23,C00480228,SB23.I17813,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,857405103,G2024,,2024-10-31,5000.00,,CONTRIBUTION,011,C00786194,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB23,C00480228,SB23.I17799,,,CCM,CITIZENS FOR TURNER,,,,,,120 W 2ND STREET,SUITE 1510,DAYTON,OH,454021603,G2024,,2024-10-28,5000.00,,CONTRIBUTION,011,C00373001,,H2OH03067,TURNER,MICHAEL,R REP.,,,H,OH,10,  ,,,,,,,
SB23,C00480228,SB23.I17814,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,G2024,,2024-10-31,5000.00,,CONTRIBUTION,011,C00379735,,H2OK04055,COLE,TOM,,,,H,OK,04,  ,,,,,,,
SB23,C00480228,SB23.I17812,,,CCM,COUGHLIN FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,430178914,G2024,,2024-10-31,2000.00,,CONTRIBUTION,011,C00853077,,H4OH13153,COUGHLIN,KEVIN,,,,H,OH,13,  ,,,,,,,
SB23,C00480228,SB23.I17750,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-10-21,5000.00,,CONTRIBUTION,011,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,01,  ,,,,,,,
SB23,C00480228,SB23.I17793,,,CCM,JONI FOR IOWA,,,,,,PO BOX 93441,,DES MOINES,IA,50393,P2026,,2024-10-25,5000.00,,CONTRIBUTION,011,C00546788,,S4IA00129,ERNST,JONI,K,,,S,IA,,  ,,,,,,,
SB23,C00480228,SB23.I17794,,,CCM,JONI FOR IOWA,,,,,,PO BOX 93441,,DES MOINES,IA,50393,G2026,,2024-10-25,5000.00,,CONTRIBUTION,011,C00546788,,S4IA00129,ERNST,JONI,K,,,S,IA,,  ,,,,,,,
SB23,C00480228,SB23.I17902,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,P2026,,2024-11-21,5000.00,,CONTRIBUTION,011,C00576173,,H6KS01179,MARSHALL,ROGER,W,,,H,KS,01,  ,,,,,,,
SB23,C00480228,SB23.I17903,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,G2024,,2024-11-21,5000.00,,CONTRIBUTION,011,C00576173,,H6KS01179,MARSHALL,ROGER,W,,,H,KS,01,  ,,,,,,,
SB23,C00480228,SB23.I17746,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-10-17,5000.00,,CONTRIBUTION,011,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00480228,SB23.I17811,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2024-10-31,5000.00,,CONTRIBUTION,011,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00480228,SB23.I17835,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-11-04,2000.00,,CONTRIBUTION,011,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB23,C00480228,SB23.I17792,,,CCM,"LAWLER FOR CONGRESS, INC.",,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-10-25,5000.00,,CONTRIBUTION,011,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00480228,SB23.I17787,,,CCM,LUMMIS FOR WYOMING INC.,,,,,,111 S DURBIN ST,STE 300,CASPER,WY,826012557,P2026,,2024-10-23,5000.00,,CONTRIBUTION,011,C00443580,,S0WY00137,LUMMIS,CYNTHIA,MARIE,,,S,WY,00,  ,,,,,,,
SB23,C00480228,SB23.I17788,,,CCM,LUMMIS FOR WYOMING INC.,,,,,,111 S DURBIN ST,STE 300,CASPER,WY,826012557,G2026,,2024-10-23,5000.00,,CONTRIBUTION,011,C00443580,,S0WY00137,LUMMIS,CYNTHIA,MARIE,,,S,WY,00,  ,,,,,,,
SB23,C00480228,SB23.I17747,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-10-17,5000.00,,CONTRIBUTION,011,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00480228,SB23.I17899,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,O2024,RECOUNT,2024-11-18,5000.00,,RECOUNT FUND,011,C00558825,,H8IA02043,MILLER-MEEKS,MARIANNETTE,JANE,,,H,IA,02,  ,,,,,,,
SB23,C00480228,SB23.I17905,,,CCM,THOM TILLIS COMMITTEE,,,,,,PO BOX 97396,,RALEIGH,NC,27624,P2026,,2024-11-22,5000.00,,CONTRIBUTION,011,C00545772,,S4NC00162,TILLIS,THOM,R. SEN.,,,S,NC,,  ,,,,,,,
SB23,C00480228,SB23.I17906,,,CCM,THOM TILLIS COMMITTEE,,,,,,PO BOX 97396,,RALEIGH,NC,27624,G2026,,2024-11-22,5000.00,,CONTRIBUTION,011,C00545772,,S4NC00162,TILLIS,THOM,R. SEN.,,,S,NC,,  ,,,,,,,
