form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00197228,AE86DC0FEA66F96F3DE,,,CCM,Amigos De Pablo Jose,,,,,,PO Box 9022347,,San Juan,PR,00902,G2024,,2024-10-15,2500.00,,2024 General,011,C00831487,Hernandez Rivera,H4PR01010,Hernandez Rivera,Pablo,Jose,,,H,PR,01,,,,,,,,
SB23,C00197228,EFEC772248D602F7B8B,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,G2024,,2024-10-03,1500.00,,2024 General,011,C00495846,Wagner,H2MO02102,Wagner,Ann,Louise,,,H,MO,02,,,,,,,,
SB23,C00197228,C07FE417D6B9B4E41B9,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Rd,Ste 108,Naples,FL,34108,G2024,,2024-10-03,2500.00,,2024 General,011,C00733329,Donalds,H2FL14186,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00197228,57A1824BC6DC2819915,,,CCM,Comite William Villafane,,,,,,PO Box 7,,Bayamon,PR,00956,G2024,,2024-10-15,2500.00,,2024 General,011,C00856575,Villafane Ramos,H4PR00103,Villafane Ramos,William,E.,,,H,PR,01,,,,,,,,
SB23,C00197228,CCD38538611173B5145,,,PAC,E-PAC,,,,,,PO Box 500,,Glens Falls,NY,12801,O2024,Contribution,2024-10-03,2500.00,,2024 Contribution,011,C00570945,E-PAC,,,,,,,,,,,,,,,,,
SB23,C00197228,823CF51DAF60AF4BA19,,,CCM,Eric Burlison For Congress,,,,,,2135 E Independence St,# 1007,Springfield,MO,65804,G2024,,2024-10-03,1500.00,,2024 General,011,C00788414,Burlison,H2MO07143,Burlison,Eric,W.,,,H,MO,07,,,,,,,,
SB23,C00197228,2EDF945F744A458385A,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Ste 102,Gainesville,FL,32606,G2024,,2024-10-01,500.00,,2024 General - Redesignation of 7/3/24 - Check rc'd after primary,011,C00730895,Cammack,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,X,
SB23,C00197228,43897E0D9418EB50DB1,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Ste 102,Gainesville,FL,32606,P2024,,2024-07-03,500.00,,2024 Primary - As originally reported on m08 2024 FEC report,011,C00730895,Cammack,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,X,
SB23,C00197228,D4C00827493CE79E1E9,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,G2024,,2024-10-03,2500.00,,2024 General,011,C00506832,Veasey,H2TX33073,Veasey,Marc,A.,,,H,TX,33,,,,,,,,
SB23,C00197228,4759A368025EC5752CD,,,PAC,Sac PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2024,Contribution,2024-10-03,5000.00,,2024 Contribution,011,C00165548,Sac PAC,,,,,,,,,,,,,,,,,
SB23,C00197228,28952311CB0B788D4EB,,,CCM,Shreve For Congress,,,,,,1701 E EDGEWOOD AVE,PO BOX 17182,SOUTHPORT,IN,46227,G2024,,2024-10-15,1000.00,,2024 General,011,C00870949,Shreve,H4IN06185,Shreve,Jefferson,,,,H,IN,06,,,,,,,,
SB23,C00197228,A55C54DE5831498CACF,,,PAC,Summitt PAC,,,,,,PO Box 22116,,Eagan,MN,55122,O2024,Contribution,2024-10-03,5000.00,,2024 Contribution,011,C00762369,Summitt PAC,,,,,,,,,,,,,,,,,
