form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00428391,B866215,,,CCM,Peggy McMahon for Town Council,,,,,,9239 North Crown Ridge,,Fountain Hills,AZ,85268,O2024,Election Cycle,2024-02-21,1500.00,,O-2024 Town Council  AZ,011,,,,McMahon,Peggy,,,,,AZ, ,,,,,,,,
SB29,C00428391,B866791,,,CCM,Ginny Dickey for Mayor,,,,,,16921 East Windchime Drive,,Fountain Hills,AZ,85268,O2024,Election Cycle,2024-02-28,2500.00,,O-2024 Mayor Fountain Hills AZ,011,,,,Dickey,Ginny,,,,,AZ, ,,,,,,,,
SB29,C00428391,B867994,,,CCM,Elect Katie Hobbs,,,,,,530 East McDowell Road #107-407,,Phoenix,AZ,85004,O2026,Election Cycle,2024-03-18,4400.00,,O-2026 Governor  AZ,011,,,,Hobbs,Katie,,,,,AZ, ,,,,,,,,
SB29,C00428391,B867996,,,CCM,Debbie Lesko for County Supervisor,,,,,,2211 East Highland Avenue Suite 21,,Phoenix,AZ,85016,O2024,Election Cycle,2024-03-18,5000.00,,O-2024 Co. Bd. of Supv. Maricopa AZ,011,,,,Lesko,Debbie,,,,,AZ, ,,,,,,,,
SB29,C00428391,B835964,,,CCM,Mark Stewart for Chandler,,,,,,2600 West Germann Road,,Chandler,AZ,85286,O2022,Debt Ret Primary,2024-03-25,-500.00,,O-2022 City Council Chandler AZ,011,,,,Stewart,Mark,,,,,AZ, ,,,,,,,,Voided: Original check dated 11/01/22
SB29,C00428391,B868921,,,CCM,Kate McGee AZ,,,,,,3722 East Pasadena Avenue,,Phoenix,AZ,85018,O2024,Election Cycle,2024-03-26,2500.00,,O-2024 Co. Bd. of Supv. Maricopa AZ,011,,,,McGee,Kate,,,,,AZ, ,,,,,,,,
SB29,C00428391,B869348,,,CCM,Ginny Dickey for Mayor,,,,,,16921 East Windchime Drive,,Fountain Hills,AZ,85268,O2024,Election Cycle,2024-03-29,2500.00,,O-2024 Mayor Fountain Hills AZ,011,,,,Dickey,Ginny,,,,,AZ, ,,,,,,,,
SB29,C00428391,B863856,,,CCM,Melton for Mayor of Gary,,,,,,518 South Hancock Street,,Gary,IN,46307,G2023,,2024-01-12,1000.00,,G-2023 Mayor Gary IN,011,,,,Melton,Eddie,,,,,IN, ,,,,,,,,
SB29,C00428391,B865221,,,CCM,CTE Copeland Mayor,,,,,,PO Box 907,,East Chicago,IN,46312,P2027,,2024-02-07,1000.00,,P-2027 Mayor East Chicago IN,011,,,,Copeland,Anthony,,,,,IN, ,,,,,,,,
SB29,C00428391,B865223,,,CCM,CTE Pete Land,,,,,,PO Box 1157,,Crown Point,IN,46307,P2027,,2024-02-07,1250.00,,P-2027 Mayor Crown Point IN,011,,,,Land,Peter,,,,,IN, ,,,,,,,,
SB29,C00428391,B865224,,,CCM,Committee to Elect Jerry Tippy,,,,,,5900 Wildrose Lane,, Schereville,IN,46375,P2024,,2024-02-07,750.00,,P-2024 Co. Comm. Lake Co 2 IN,011,,,,Tippy,Jerry,,,,,IN, ,,,,,,,,
SB29,C00428391,B837566,,,CCM,Jeff for Council,,,,,,12550 Scottish Bend,,Carmel,IN,46033,G2023,,2024-03-25,-250.00,,G-2023 City Council At-Large - Carmel Ci,011,,,,Worrell,Jeff,,,,,IN, ,,,,,,,,Voided: Original check dated 12/08/22
SB29,C00428391,B866216,,,CCM,Friends of Alisha Bell,,,,,,5855 Oakman Boulevard,,Detroit,MI,48204,O2024,Election Cycle,2024-02-21,1200.00,,O-2024 Co. Comm. Wayne Dist 7 MI,011,,,,Bell,Alisha,,,,,MI, ,,,,,,,,
SB29,C00428391,B867997,,,CCM,Committee to Elect Robert McCraight,,,,,,PO Box 74183,,Romulus,MI,48174,O2025,Election Cycle,2024-03-18,225.00,,O-2025 Mayor Romulus MI,011,,,,McCraight,Robert,,,,,MI, ,,,,,,,,
SB29,C00428391,B866213,,,CCM,Friends of Tim O'Neal,,,,,,PO Box 412,,Harrisburg,PA,17108,P2024,,2024-02-21,500.00,,P-2024 State House 48 PA,011,,,,O'Neal,Tim,,,,H,PA,48,,,,,,,,
SB29,C00428391,B864276,,,CCM,Drew Darby Campaign,,,,,,PO Box 3284,,San Angelo,TX,76902,P2024,,2024-01-23,1500.00,,P-2024 State House 72 TX,011,,,,Darby,Drew,,,,H,TX,72,,,,,,,,
SB29,C00428391,B866217,,,ORG,Association of Hispanic Municipal Officials,,,,,,1821 Rutherford Lane,,Austin,TX,78754,O2024,Not Applicable,2024-02-21,1000.00,,Association,011,,,,,,,,,,, ,,,,,,,,
SB29,C00428391,B866789,,,CCM,Sofia C. Benavides for Cameron County Comm.,,,,,,4090 Retama Drive,,Brownsville,TX,78520,P2024,,2024-02-28,1500.00,,P-2024 Co. Comm. Cameron Precinct 1 TX,011,,,,Benavides,Sofia,C,,,,TX, ,,,,,,,,
SB29,C00428391,B866782,,,CCM,Travis Clardy Campaign,,,,,,209 East Main Street,,Nacogdoches,TX,75961,P2024,,2024-02-28,1000.00,,P-2024 State House 11 TX,011,,,,Clardy,Travis,,,,H,TX,11,,,,,,,,
SB29,C00428391,B866783,,,CCM,Jay Dean Campaign,,,,,,3822 Holly Ridge,,Longview,TX,75605,P2024,,2024-02-28,1000.00,,P-2024 State House 7 TX,011,,,,Dean,Jay,,,,H,TX,07,,,,,,,,
SB29,C00428391,B866787,,,CCM,Cole Hefner Campaign,,,,,,PO Box 167,,Mount Pleasant,TX,75456,P2024,,2024-02-28,1000.00,,P-2024 State House 5 TX,011,,,,Hefner,Cole,,,,H,TX,05,,,,,,,,
SB29,C00428391,B866786,,,CCM,Texans for Stan,,,,,,PO Box 3752,,Abilene,TX,79604,P2024,,2024-02-28,500.00,,P-2024 State House 71 TX,011,,,,Lambert,Standard,,,,H,TX,71,,,,,,,,
SB29,C00428391,B868895,,,CCM,Greg Akers Campaign,,,,,,114 East Elm Street,,Breckenridge,TX,76424,G2024,,2024-03-26,500.00,,G-2024 City Comm. Breckenridge TX,011,,,,Akers,Greg,,,,,TX, ,,,,,,,,
