form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00625921,SB23.5359,,,PAC,150PAC.ORG,,,,,,PO BOX 15727,,CHEVY CHASE,MD,20825,O2023,,2023-03-15,1000.00,,PAC contribution,,C00614552,,,,,,,,,,,,,,,,,,
SB23,C00625921,SB23.5362,,,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00703843,,,,,,,,H,OK,05,,,,,,,,
SB23,C00625921,SB23.5357,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2023-03-15,5000.00,,Campaign contribution,,C00379735,,,,,,,,H,OK,04,,,,,,,,
SB23,C00625921,SB23.5366,,,CCM,FRIENDS OF BILL POSEY,,,,,,P. O. BOX 411486,,MELBOURNE,FL,32941,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00444968,,,,,,,,H,FL,08,,,,,,,,
SB23,C00625921,SB23.5364,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO BOX 2978,,FAIRFIELD,CA,94533,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00462697,,,,,,,,H,CA,08,,,,,,,,
SB23,C00625921,SB23.5363,,,CCM,LUCAS FOR CONGRESS,,,,,,PO BOX 1726,,OKLAHOMA CITY,OK,73101,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00287912,,,,,,,,H,OK,03,,,,,,,,
SB23,C00625921,SB23.5355,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,P2024,,2023-03-15,5000.00,,Campaign contribution,,C00376087,,,,,,,,H,FL,26,,,,,,,,
SB23,C00625921,SB23.5356,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,G2024,,2023-03-15,5000.00,,Campaign contribution,,C00376087,,,,,,,,H,FL,26,,,,,,,,
SB23,C00625921,SB23.5368,,,CCM,MICHAEL WALTZ FOR CONGRESS,,,,,,"1235 PROVIDENCE BLVD., STE R",PMB 502,DELTONA,FL,32725,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00666396,,,,,,,,H,FL,06,,,,,,,,
SB23,C00625921,SB23.5361,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,ANNISTON,AL,36201,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00367862,,,,,,,,H,AL,03,,,,,,,,
SB23,C00625921,SB23.5365,,,CCM,MORAN FOR KANSAS,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,P2028,,2023-03-15,1000.00,,Campaign contribution,,C00458315,,,,,,,,S,KS,00,,,,,,,,
SB23,C00625921,SB23.5358,,,CCM,MULLIN FOR AMERICA,,,,,,PO BOX 3681,,MUSKOGEE,OK,74402,O2022,,2023-03-15,2500.00,,2022 Debt Retirement,,C00498345,,,,,,,,S,OK,00,,,,,,,,
SB23,C00625921,SB23.5369,,,PAC,RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC),,,,,,PO BOX 54,,JACKSON,MS,39205,O2023,,2023-03-15,1000.00,,PAC contribution,,C00368696,,,,,,,,,,,,,,,,,,
SB23,C00625921,SB23.5367,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,P2024,,2023-03-15,1000.00,,Campaign contribution,,C00714261,,,,,,,,H,FL,27,,,,,,,,
