form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00321158,SB23.29035,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-10-17,2000.00,,Contribution,011,C00540617,FRIENDS OF DAVID SCHWEIKERT,,,,,,,H,AZ,01,,,,,,,,
SB23,C00321158,SB23.29656,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,P2026,,2024-11-20,1000.00,,Contribution,011,C00504522,HUDSON FOR CONGRESS,,,,,,,H,NC,09,,,,,,,,
SB23,C00321158,SB23.29028,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-10-17,2000.00,,Contribution,011,C00808279,JOHN DUARTE FOR CONGRESS,,,,,,,H,CA,13,,,,,,,,
SB23,C00321158,SB23.29031,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-10-17,2000.00,,Contribution,011,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,,H,CA,41,,,,,,,,
SB23,C00321158,SB23.29030,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,"92A SURFSIDE AVENUE, #472",,SURFSIDE,CA,90743,G2024,,2024-10-17,2000.00,,Contribution,011,C00704981,MICHELLE STEEL FOR CONGRESS,,,,,,,H,CA,48,,,,,,,,
SB23,C00321158,SB23.29032,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-10-17,2000.00,,Contribution,011,C00558825,MILLER-MEEKS FOR CONGRESS,,,,,,,H,IA,02,,,,,,,,
SB23,C00321158,SB23.29655,,,PAC,RAZOR PAC,,,,,,PO BOX 508,,ROGERS,AR,72757,,,2024-11-20,1000.00,,Contribution,011,C00493361,RAZOR PAC,,,,,,,,,,,,,,,,,
SB23,C00321158,SB23.29368,,,PAC,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2024-10-24,5000.00,,Contribution,011,C00143743,REPUBLICAN PARTY OF TEXAS,,,,,,,,,,,,,,,,,
SB23,C00321158,SB23.29363,,,PAC,REPUBLICAN PARTY OF WISCONSIN,,,,,,148 E. JOHNSON ST.,,MADISON,WI,53703,,,2024-10-24,2500.00,,Contribution,011,C00074450,REPUBLICAN PARTY OF WISCONSIN,,,,,,,,,,,,,,,,,
SB23,C00321158,SB23.29660,,,PAC,"TRUMP 47 COMMITTEE, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-10-30,5000.00,,Contribution,011,C00867937,"TRUMP 47 COMMITTEE, INC.",,,,,,,,,,,,,,,,,
SB23,C00321158,SB23.29029,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-10-17,2000.00,,Contribution,011,C00499392,VALADAO FOR CONGRESS,,,,,,,H,CA,21,,,,,,,,
