form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00571703,SB21B.I21502,,,ORG,REVV,,,,,,"1776 WILSON BLVD., SUITE 530",,ARLINGTON,VA,22209,,,2023-07-04,1.30,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21507,,,ORG,STRIPE INC,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,,2023-07-05,35000.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21491,,,ORG,AMERICA RISING LLC,,,,,,"1500 WILSON BLVD, 5TH FLOOR",,ARLINGTON,VA,22209,,,2023-07-06,82000.00,,CONSULTING RESEARCH,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21494,,,ORG,BLACK ROCK GROUP LLC,,,,,,"66 CANAL CENTER PLAZA, SUITE 500",,ALEXANDRIA,VA,22314,,,2023-07-06,21000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21495,,,ORG,CAVALRY LLC,,,,,,1634 EYE STREET NW #800,,WASHINGTON,DC,20006,,,2023-07-06,6000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21497,,,ORG,DRIVER EIGHT MEDIA LLC,,,,,,409 CHURCH ST.,,MT. PLEASANT,SC,29464,,,2023-07-06,2000.00,,"CONSULTING, COMMUNICATIONS",,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21498,,,ORG,"HOLTZMAN VOGEL, PLLC",,,,,,15405 JOHN MARSHALL HIGHWAY,,HAYMARKET,VA,20169,,,2023-07-06,26000.00,,LEGAL SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21501,,,ORG,RED OAK STRATEGIC LLC,,,,,,P.O. BOX 2561,,ALEXANDRIA,VA,22301,,,2023-07-06,4075.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21503,,,ORG,REVV,,,,,,"1776 WILSON BLVD., SUITE 530",,ARLINGTON,VA,22209,,,2023-07-07,2.30,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21504,,,ORG,REVV,,,,,,"1776 WILSON BLVD., SUITE 530",,ARLINGTON,VA,22209,,,2023-07-08,1.30,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21492,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2023-07-13,16787.94,,CREDIT CARD PAYMENT - SEE MEMO ENTRIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00571703,SB21B.I21508,SB21B.I21492,SB21B,ORG,ADOBE,,,,,,801 N 34TH STREET,,SEATTLE,WA,98103,,,2023-07-13,1520.70,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00571703,SB21B.I21509,SB21B.I21492,SB21B,ORG,ALLIED TELECOM,,,,,,1400 CRYSTAL DRIVE,,ARLINGTON,VA,22202,,,2023-07-13,648.83,,INTERNET AND PHONE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00571703,SB21B.I21510,SB21B.I21492,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-13,193.29,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00571703,SB21B.I21511,SB21B.I21492,SB21B,ORG,"ATLANTIC SERVICES GROUP, INC.",,,,,,"4200 WISCONSIN AVE NW, SUITE 550",,WASHINGTON,DC,20016,,,2023-07-13,336.00,,PARKING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00571703,SB21B.I21514,SB21B.I21492,SB21B,ORG,CAMPAIGNMONITOR.COM,,,,,,404/3-5 STAPLETON AVE,,SUTHERLAND,AU,02232,,,2023-07-13,63.18,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00571703,SB21B.I21515,SB21B.I21492,SB21B,ORG,CAPITOL COMPUTER EXCHANGE INC,,,,,,4487 FORBES BLVD,,LANHAM,MD,20706,,,2023-07-13,1652.04,,COMPUTER TECHNICAL SUPPORT,,,,,,,,,,,,,  ,,,,,,X,
