form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00342246,SB23.7310,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,499 S Capitol Street,Suite 420,Washington,DC,20003,G2024,,2024-09-27,2500.00,,Campaign Contribution,,C00408534,BILIRAKIS FOR CONGRESS,H6FL09070,BILIRAKIS,GUS M,,,,H,FL,12,,,,,,,,
SB23,C00342246,SB23.7304,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,G2024,,2024-09-19,2500.00,,Campaign Contribution,,C00543967,BUDDY CARTER FOR CONGRESS, ,Carter,Buddy,,,,H,GA,01,,,,,,,,
SB23,C00342246,SB23.7307,,,CCM,CAPITO FOR WEST VIRGINIA,,,,,,PO BOX 11519,,CHARLESTON,WV,25339,P2026,,2024-09-27,2000.00,,Campaign Contribution,,C00539825,CAPITO FOR WEST VIRGINIA,H0WV02138,CAPITO,SHELLEY MOORE MS.,,,,S,WV,02,,,,,,,,
SB23,C00342246,SB23.7299,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO BOX 972480,,YPSILANTI,MI,48197,G2024,,2024-09-18,2000.00,,Campaign Contribution,,C00558213,DEBBIE DINGELL FOR CONGRESS,H4MI12079,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00342246,SB23.7300,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,c/o WinCo Fundraising,516 N. Washington Street,Alexandria,VA,22314,G2024,,2024-09-18,2000.00,,Campaign Contribution,,C00498907,DEB FISCHER FOR US SENATE INC,S2NE00094,FISCHER,DEBRA S.,,,,S,NE,00,,,,,,,,
SB23,C00342246,SB23.7306,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,"228 2nd Street, SE",,Washington,DC,20003,G2024,,2024-09-20,2000.00,,Campaign Contriibution,,C00311639,DIANA DEGETTE FOR CONGRESS,H6CO01141,DEGETTE,DIANA L.,,,,H,CO,01,,,,,,,,
SB23,C00342246,SB23.7296,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,G2024,,2024-09-09,2000.00,,Campaign Contribution,,C00674259,DR JOHN JOYCE FOR CONGRESS,H8PA13125,JOYCE,JOHN,,Dr.,,H,PA,13,,,,,,,,
SB23,C00342246,SB23.7291,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,G2024,,2024-09-06,2500.00,,Campaign Contribution,,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,STEVEN BRETT,,,,H,KY,02,,,,,,,,
SB23,C00342246,SB23.7305,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,G2024,,2024-09-20,2000.00,,Campaign Contribution,,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,MOOLENAAR,JOHN,,,,H,MI,04,,,,,,,,
SB23,C00342246,SB23.7308,,,CCM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,,LONG BRANCH,NJ,07740,G2024,,2024-09-27,2500.00,,Campaign Contribution,,C00226928,PALLONE FOR CONGRESS,H8NJ03073,PALLONE,FRANK JR,,,,H,NJ,06,,,,,,,,
