form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00032979,66137667,,,COM,RE-ELT ALEX LEE FOR ASSEMBLY 2024,,,,,,1017 L ST. #360,,SACRAMENTO,CA,95814,,,2023-07-11,1000.00,0.00,"ALEX LEE, STATE HOUSE  CA",011,,,,LEE,ALEX,,,,,,,,,,,,,,"ALEX LEE, STATE HOUSE  CA"
SB29,C00032979,66137668,,,ORG,BUNZL DISTRIBUTION,,,,,,ONE CITYPLACE DRIVE STE 200,,ST LOUIS,MO,63141,,,2023-07-11,6752.00,0.00,REFUND OF OVERPAYMENT RPTD ON THE JULY 2023 MONTHLY RPT,010,,,,,,,,,,,,,,,,,,,REFUND OF OVERPAYMENT RPTD ON THE JULY 2023 MONTHLY RPT
SB29,C00032979,66137669,,,COM,CAMERON BROOKS FOR CITY COUNCIL,,,,,,500 SURREY RD,,KNOXVILLE,TN,37915,,,2023-07-11,2500.00,0.00,"CAMERON BROOKS, CITY COUNCIL  TN",011,,,,BROOKS,CAMERON,,,,,,,,,,,,,,"CAMERON BROOKS, CITY COUNCIL  TN"
SB29,C00032979,66137670,,,COM,CMTE TO ELECT DEBBIE HELSEY,,,,,,210 AILSIE DRIVE,,KNOXVILLE,TN,37920,,,2023-07-11,2500.00,0.00,"DEBBIE HELSEY, CITY COUNCIL  TN",011,,,,HELSEY,DEBBIE,,,,,,,,,,,,,,"DEBBIE HELSEY, CITY COUNCIL  TN"
SB29,C00032979,66137672,,,COM,LISA CALDERON FOR ASSEMBLY 2024,,,,,,1017 L ST #360,,SACRAMENTO,CA,95814,,,2023-07-11,1000.00,0.00,"LISA CALDERON, STATE HOUSE  CA",011,,,,CALDERON,LISA,,,,,,,,,,,,,,"LISA CALDERON, STATE HOUSE  CA"
SB29,C00032979,66139411,,,COM,MATT HANEY FOR ASSEMBLY 2024,,,,,,1017 L ST #794,,SACRAMENTO,CA,95814,,,2023-07-11,750.00,0.00,"MATT HANEY, STATE HOUSE  CA",011,,,,HANEY,MATT,,,,,,,,,,,,,,"MATT HANEY, STATE HOUSE  CA"
SB29,C00032979,66139412,,,COM,ROB BONTA FOR CA ATTORNEY GENERAL 2026,,,,,,1414 K ST #250,,SACRAMENTO,CA,95814,,,2023-07-11,5000.00,0.00,"ROB BONTA, ATTORNEY GENERAL  CA",011,,,,BONTA,ROB,,,,,,,,,,,,,,"ROB BONTA, ATTORNEY GENERAL  CA"
SB29,C00032979,66139414,,,COM,STEVE PADILLA FOR SENATE 2026,,,,,,1017 L ST #903,,SACRAMENTO,CA,95814,,,2023-07-11,750.00,0.00,"STEVE PADILLA, STATE SENATE  CA",011,,,,PADILLA,STEVE,,,,,,,,,,,,,,"STEVE PADILLA, STATE SENATE  CA"
SB29,C00032979,66182250,,,COM,JUSTIN WILK FOR PRINCE WILLIAM,,,,,,17471 GLENVILLE DRIVE,,DUMFRIES,VA,22026,,,2023-07-18,-3500.00,0.00,VOID CK DATED 5/30/2023; RE-ISSUED 7/18/2023,011,,,,WILK,JUSTIN,,,,,,,,,,,,,,VOID CK DATED 5/30/2023; RE-ISSUED 7/18/2023
SB29,C00032979,66183182,,,COM,JUSTIN WILK FOR PRINCE WILLIAM,,,,,,17471 GLENVILLE DRIVE,,DUMFRIES,VA,22026,,,2023-07-18,3500.00,0.00,"JUSTIN WILK, SCHOOL BOARD  VA",011,,,,WILK,JUSTIN,,,,,,,,,,,,,,"JUSTIN WILK, SCHOOL BOARD  VA"
