form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00525055,18064703,,,PAC,Smith Victory,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,P2024,,2024-02-12,2000.00,0.00,Contribution,011,C00541862,Jason Smith or Congress,H4MO08162,Smith,Jason,T.,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00525055,18064704,,,CCM,Friends of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2024-02-12,1000.00,0.00,Contribution,011,C00628917,Friends of Dusty Johnson,H8SD01055,Johnson,Dusty,,Rep.,,H,SD,00,,,,,,,,Contribution
SB23,C00525055,18064705,,,CCM,Tim Sheehy for Montana,,,,,,PO Box 6456,,Helena,MT,59604,P2024,,2024-02-12,1000.00,0.00,Contribution,011,C00844159,Tim Sheehy for Montana,S4MT00183,Sheehy,Tim,,Mr.,,S,MT,,,,,,,,,Contribution
SB23,C00525055,18067334,,,PAC,Common Values PAC,,,,,,"901 N Washington St, Suite 700",,Alexandria,VA,22314,,,2024-02-19,5000.00,0.00,Contribution,011,C00442368,,S6WY00068,,,,,,,,,,,,,,,,Contribution
SB23,C00525055,18067335,,,CCM,Jim Risch for U.S. Senate Committee,,,,,,407 W Jefferson Street,,Boise,ID,837026049,P2026,,2024-02-19,1500.00,0.00,Contribution,011,C00440362,Jim Risch for U.S. Senate Committee,S8ID00092,Risch,James,E.,Sen.,,S,ID,,,,,,,,,Contribution
SB23,C00525055,18067336,,,CCM,Jim Risch for U.S. Senate Committee,,,,,,407 W Jefferson Street,,Boise,ID,837026049,G2026,,2024-02-19,1000.00,0.00,Contribution,011,C00440362,Jim Risch for U.S. Senate Committee,S8ID00092,Risch,James,E.,Sen.,,S,ID,,,,,,,,,Contribution
SB23,C00525055,18069863,,,COM,Kaine Victory Fund,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,22314,,,2024-02-26,2500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00525055,18069865,,,PAC,Nebraska Sandhills PAC,,,,,,"228 S Washington St, Ste 115",,Alexandria,VA,22314,,,2024-02-26,5000.00,0.00,Contribution,011,C00540054,,S2NE00094,,,,,,,,,,,,,,,,Contribution
SB23,C00525055,18069866,,,COM,Daines Senate Majority Fund,,,,,,"228 S Washington St, Ste 115",,Alexandria,VA,22314,,,2024-02-26,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00525055,18069868,,,PAC,Interstate Natural Gas Association of America Political Action Committee,,,,,,"25 Massachusetts Ave NW, Suite 500",,Washington,DC,20001,,,2024-02-26,5000.00,0.00,Contribution,011,C00116145,,,,,,,,,,,,,,,,,,Contribution
