form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00525055,17680732,,,COM,Brett Geymann Campaign,,,,,,2615 Bushnell Rd,,Lake Charles,LA,70611,,,2023-10-02,500.00,0.00,"Brett Geymann, STATE HOUSE 35th LA",011,,,,Geymann,Brett,,LA Rep.,,,,,,,,,,,,"Brett Geymann, STATE HOUSE 35th LA"
SB29,C00525055,17680733,,,COM,Committee to Elect C. Travis Johnson,,,,,,PO Box 1342,,Ferriday,LA,71334,,,2023-10-02,500.00,0.00,"C. Travis Johnson, STATE HOUSE 21st LA",011,,,,Johnson,C. Travis,,LA Rep.,,,,,,,,,,,,"C. Travis Johnson, STATE HOUSE 21st LA"
SB29,C00525055,17680734,,,COM,Katrina Jackson for Senate,,,,,,4106 DeSiard Street,,Monroe,LA,71203,,,2023-10-02,1000.00,0.00,"Katrina Jackson, STATE SENATE 34th LA",011,,,,Jackson,Katrina,R.,LA Sen.,,,,,,,,,,,,"Katrina Jackson, STATE SENATE 34th LA"
SB29,C00525055,17680735,,,COM,Committee to Elect Mark Abraham,,,,,,540 W McNeese St,,Lake Charles,LA,70605,,,2023-10-02,500.00,0.00,"Mark Abraham, STATE SENATE 25th LA",011,,,,Abraham,Mark,,LA Sen.,,,,,,,,,,,,"Mark Abraham, STATE SENATE 25th LA"
SB29,C00525055,17680736,,,COM,Big Mike Fesi Campaign,,,,,,3341 Bayou Black Dr,,Houma,LA,70360,,,2023-10-02,500.00,0.00,"Michael Fesi, STATE SENATE 20th LA",011,,,,Fesi,Michael,,LA Sen.,Sr.,,,,,,,,,,,"Michael Fesi, STATE SENATE 20th LA"
SB29,C00525055,17680737,,,COM,REESE PAC,,,,,,PO Box 1698,,Leesville,LA,71446,,,2023-10-02,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00525055,17680738,,,COM,Neil Riser Campaign Fund,,,,,,297 Hearn Island Drive,,Columbia,LA,71418,,,2023-10-02,500.00,0.00,"Neil Riser, STATE HOUSE 20th LA",011,,,,Riser,Neil,,LA Rep.,,,,,,,,,,,,"Neil Riser, STATE HOUSE 20th LA"
SB29,C00525055,17680739,,,COM,Committee to Elect Phillip DeVillier,,,,,,439 Highway 758,,Eunice,LA,70535,,,2023-10-02,500.00,0.00,"Phillip DeVillier, STATE HOUSE 41st LA",011,,,,DeVillier,Phillip,,LA Rep.,,,,,,,,,,,,"Phillip DeVillier, STATE HOUSE 41st LA"
SB29,C00525055,17680740,,,COM,Phillip Tarver Campaign,,,,,,4425 Ihles Road,,Lake Charles,LA,70605,,,2023-10-02,500.00,0.00,"Phillip Tarver, STATE HOUSE 36th LA",011,,,,Tarver,Phillip,E.,LA Rep.,,,,,,,,,,,,"Phillip Tarver, STATE HOUSE 36th LA"
SB29,C00525055,17680741,,,COM,Rhonda Butler Campaign,,,,,,1108 Earl Deville Rd,,Ville Platte,LA,70586,,,2023-10-02,500.00,0.00,"Rhonda Butler, STATE HOUSE 38th LA",011,,,,Butler,Rhonda,,LA Rep.,,,,,,,,,,,,"Rhonda Butler, STATE HOUSE 38th LA"
SB29,C00525055,17681300,,,COM,Clinton for VA,,,,,,PO Box 4305,,Suffolk,VA,23439,,,2023-10-02,500.00,0.00,"Clinton Jenkins, STATE SENATE 17th VA",011,,,,Jenkins,Clinton,,VA Del.,,,,,,,,,,,,"Clinton Jenkins, STATE SENATE 17th VA"
SB29,C00525055,17681301,,,COM,Friends of Emily Brewer II,,,,,,PO Box 5,,Smithfield,VA,23431,,,2023-10-02,500.00,0.00,"Emily Brewer, STATE SENATE 17th VA",011,,,,Brewer,Emily,,VA Del.,,,,,,,,,,,,"Emily Brewer, STATE SENATE 17th VA"
SB29,C00525055,17681302,,,COM,L. Louise Lucas Campaign,,,,,,PO Box 700,,Portsmouth,VA,23705,,,2023-10-02,1500.00,0.00,"L. Louise Lucas, STATE SENATE 18th VA",011,,,,Lucas,L. Louise,,VA Sen.,,,,,,,,,,,,"L. Louise Lucas, STATE SENATE 18th VA"
SB29,C00525055,17681303,,,COM,Gilbert for Delegate,,,,,,PO Box 309,,Woodstock,VA,22664,,,2023-10-02,2500.00,0.00,"Christopher Gilbert, STATE HOUSE 33rd VA",011,,,,Gilbert,Christopher,Todd,VA Del.,,,,,,,,,,,,"Christopher Gilbert, STATE HOUSE 33rd VA"
SB29,C00525055,17681304,,,COM,Kilgore for Delegate,,,,,,PO Box 669,,Gate City,VA,24251,,,2023-10-02,1500.00,0.00,"Terry Kilgore, STATE HOUSE 45th VA",011,,,,Kilgore,Terry,G.,VA Del.,,,,,,,,,,,,"Terry Kilgore, STATE HOUSE 45th VA"
