form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00250753,SB23.940,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 MERCANTILE LN STE 100,,UPPER MARLBORO,MD,20774,G2024,,2024-09-23,5000.00,0.00,Contribution to Committee,011,C00840017,ALSOBROOKS FOR SENATE,S4MD00327,Alsobrooks,Angela,,,,S,MD,,,,,,,,,
SB23,C00250753,SB23.948,,,CCM,BONAMICI FOR CONGRESS,,,,,,PO BOX 1632,,BEAVERTON,OR,97075,G2024,,2024-09-25,2500.00,0.00,Contribution to Committee,011,C00500421,BONAMICI FOR CONGRESS,H2OR01133,Bonamici,Suzanne,,Rep.,,H,OR,01,,,,,,,,
SB23,C00250753,SB23.944,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,G2024,,2024-09-23,2500.00,0.00,Contribution to Committee,011,C00842765,CELESTE FOR CONGRESS,H4UT02296,Maloy,Celeste,,Rep.,,H,UT,02,,,,,,,,
SB23,C00250753,SB23.937,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,G2024,,2024-09-20,2500.00,0.00,Contribution to Committee,011,C00787648,CHRIS DELUZIO FOR CONGRESS,H2PA17103,Deluzio,Christopher,,Rep.,,H,PA,17,,,,,,,,
SB23,C00250753,SB23.931,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 420239,,KISSIMMEE,FL,34742,G2024,,2024-09-13,2500.00,0.00,Contribution to Committee,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,
SB23,C00250753,SB23.941,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,P.O. BOX 61337,,DENVER,CO,802068337,G2024,,2024-09-23,2500.00,0.00,Contribution to Committee,011,C00311639,DIANA DEGETTE FOR CONGRESS,H6CO01141,DeGette,Diana,,Rep.,,H,CO,01,,,,,,,,
SB23,C00250753,SB23.938,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-09-20,2500.00,0.00,Contribution to Committee,011,C00795211,DON DAVIS FOR NC,H2NC02287,Davis,Don,,Rep.,,H,NC,01,,,,,,,,
SB23,C00250753,SB23.939,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,MOLINE,IL,61265,G2024,,2024-09-20,2500.00,0.00,Contribution to Committee,011,C00793935,ERIC SORENSEN FOR ILLINOIS,H2IL17147,Sorensen,Eric,,Rep.,,H,IL,17,,,,,,,,
SB23,C00250753,SB23.947,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,G2024,,2024-09-25,2500.00,0.00,Contribution to Committee,011,C00513077,JULIA BROWNLEY FOR CONGRESS,H2CA00120,Brownley,Julia,,Rep.,,H,CA,26,,,,,,,,
SB23,C00250753,SB23.943,,,CCM,KEVIN MULLIN FOR CONGRESS,,,,,,PO BOX 869,,BELMONT,CA,94002,G2024,,2024-09-23,2500.00,0.00,Contribution to Committee,011,C00795005,KEVIN MULLIN FOR CONGRESS,H2CA14162,Mullin,Kevin,,Rep.,,H,CA,15,,,,,,,,
SB23,C00250753,SB23.945,,,CCM,LANDSMAN FOR CONGRESS,,,,,,P.O. BOX 68033,,CINCINNATI,OH,45206,G2024,,2024-09-23,2500.00,0.00,Contribution to Committee,011,C00800276,LANDSMAN FOR CONGRESS,H2OH01194,Landsman,Greg,,Rep.,,H,OH,01,,,,,,,,
SB23,C00250753,SB23.946,,,CCM,MAGAZINER FOR CONGRESS,,,,,,"ONE PARK ROW, 5TH FLOOR",,PROVIDENCE,RI,02903,G2024,,2024-09-25,2500.00,0.00,Contribution to Committee,011,C00802504,MAGAZINER FOR CONGRESS,H2RI02184,Magaziner,Seth,,Rep.,,H,RI,02,,,,,,,,
SB23,C00250753,SB23.933,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,G2024,,2024-09-13,2500.00,0.00,Contribution to Committee,011,C00409219,MATSUI FOR CONGRESS,H6CA05195,Matsui,Doris,,Rep.,,H,CA,07,,,,,,,,
SB23,C00250753,SB23.932,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,P.O. BOX 5130,,EVANSTON,IL,60204,G2024,,2024-09-13,5000.00,0.00,Contribution to Committee,011,C00327023,SCHAKOWSKY FOR CONGRESS,H8IL09067,Schakowsky,Jan,,Rep.,,H,IL,09,,,,,,,,
SB23,C00250753,SB23.934,,,PAC,SHORE PAC,,,,,,P.O. BOX 3157,,LONG BRANCH,NJ,07740,O2024,,2024-09-13,5000.00,0.00,Contribution to Leadership PAC,011,C00410308,SHORE PAC,,,,,,,,,,,,,,,,,
