form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00279216,B854294,,,CCM,Darren Soto for Congress,,,,,,660 Pennsylvania Ave SE  Suite 202,,Washington,DC,20003,P2024,,2023-12-11,-1000.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,Voided: Original check dated 09/27/23
SB23,C00279216,B847106,,,CCM,Jim Jordan For Congress,,,,,,P.O. Box 368,,Falls Church,VA,22040,P2024,,2023-12-12,-5000.00,,Contribution,011,C00416594,,H6OH04082,Jordan,Jim,,,,H,OH,04,,,,,,,,Voided: Original check dated 06/14/23
SB23,C00279216,B855893,,,CCM,Josh Gottheimer for Congress,,,,,,660 Pennsylvania Ave SE  Suite 202,,Washington,DC,20003,P2024,,2023-12-14,-2000.00,,Contribution,011,C00573949,,H6NJ05171,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,Voided: Original check dated 09/27/23
SB23,C00279216,B849573,,,CCM,Vance Victory,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-12-14,-1000.00,,Contribution,011,C00817072,,,,,,,,,, ,,,,,,,,Voided: Original check dated 06/23/23
SB23,C00279216,B862287,,,PAC,Alabama First PAC,,,,,,1101 30th Street NW  Suite 125,,Washington,DC,20007,O2023,Not Applicable,2023-12-19,1000.00,,Contribution,011,C00821058,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B861884,,,PAC,American Revival PAC,,,,,,422 First Street SE  3rd Floor,,Washington,DC,20003,O2023,Not Applicable,2023-12-19,2000.00,,Contribution,011,C00639229,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B861375,,,PAC,Buckeye Liberty PAC,,,,,,PO Box 368,,Falls Church,VA,22040,O2023,Not Applicable,2023-12-19,2000.00,,Contribution,011,C00366781,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B861555,,,CCM,Cantwell Victory 2024,,,,,,401 2nd Avenue South Suite 303,,Seattle,WA,98104,O2023,Not Applicable,2023-12-19,5000.00,,Contribution,011,C00723189,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B862306,,,CCM,Capito for West Virginia,,,,,,2308 Mount Vernon Avenue  Suite 70,,Alexandria,VA,22301,P2026,,2023-12-19,1000.00,,Contribution,011,C00539825,,S4WV00159,Capito,Shelley Moore,,,,S,WV, ,,,,,,,,
SB23,C00279216,B861556,,,CCM,Clarke For Congress,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2023-12-19,2000.00,,Contribution,011,C00415331,,H4NY11138,Clarke,Yvette,,,,H,NY,09,,,,,,,,
