form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00274431,48589042,,,COM,Elect Dennis Hisey,,,,,,PO Box 5840,,Colorado Springs,CO,80931,,,2023-04-24,-200.00,0.00,Void - Elect Dennis Hisey; Check Dated 08/16/2022,011,,,,Hisey,Dennis,,CO Sen.,,,,,,,,,,,,Void - Elect Dennis Hisey; Check Dated 08/16/2022
SB29,C00274431,48589043,,,COM,Running with Andy Thomson,,,,,,9200 Belvedere Road,Suite 202,West Palm Beach,FL,33411,,,2023-04-24,-2500.00,0.00,Void - Running with Andy Thomson; Check Dated 09/12/2022,011,,,,,,,,,,,,,,,,,,,Void - Running with Andy Thomson; Check Dated 09/12/2022
SB29,C00274431,48589044,,,COM,Sergio Munoz Jr. Campaign,,,,,,PO Box 1257,,Mission,TX,78573,,,2023-04-24,-1000.00,0.00,Void - Sergio Munoz Jr. Campaign; Check Dated 10/25/2022,011,,,,Munoz,Sergio,,TX Rep.,Jr.,,,,,,,,,,,Void - Sergio Munoz Jr. Campaign; Check Dated 10/25/2022
SB29,C00274431,48589045,,,COM,"Matt Williams for Legislature, Inc.",,,,,,"900 Lake Avenue, Box 81",,Gothenburg,NE,69138,,,2023-04-24,-1000.00,0.00,"Void - Matt Williams for Legislature, Inc.; Check Dated 07/09/2021",011,,,,Williams,Matt,,NE Sen.,,,,,,,,,,,,"Void - Matt Williams for Legislature, Inc.; Check Dated 07/09/2021"
SB29,C00274431,48589046,,,COM,Vargas for Nebraska,,,,,,713 Caniglia Plaza,,Omaha,NE,68108,,,2023-04-24,-750.00,0.00,Void - Vargas for Nebraska; Check Dated 07/09/2021,011,,,,Vargas,Tony,,NE Sen.,,,,,,,,,,,,Void - Vargas for Nebraska; Check Dated 07/09/2021
SB29,C00274431,48589047,,,COM,Victory Now,,,,,,120 South Monroe Street,,Tallahassee,FL,32301,,,2023-04-24,-2500.00,0.00,Void - Victory Now; Check Dated 07/19/2021,011,,,,,,,,,,,,,,,,,,,Void - Victory Now; Check Dated 07/19/2021
SB29,C00274431,48589048,,,PTY,Texas Legislative Black Caucus,,,,,,"1108 Lavaca Street, Ste. 110",PMB 171,Austin,TX,78701,,,2023-04-24,-2500.00,0.00,Void - Texas Legislative Black Caucus; Check Dated 09/03/2021,011,,,,,,,,,,,,,,,,,,,Void - Texas Legislative Black Caucus; Check Dated 09/03/2021
SB29,C00274431,48589050,,,COM,Victoria Neave Campaign,,,,,,P.O. Box 472773,,Garland,TX,75047,,,2023-04-24,-1000.00,0.00,Void - Victoria Neave Campaign; Check Dated 10/27/2021,011,,,,Neave,Victoria,,TX Rep.,,,,,,,,,,,,Void - Victoria Neave Campaign; Check Dated 10/27/2021
SB29,C00274431,48589051,,,COM,Rick Girdler for Kentucky State Senate,,,,,,58 Lakepointe Dr,,Somerset,KY,42503,,,2023-04-24,-1000.00,0.00,Void - Rick Girdler for Kentucky State Senate; Check Dated 11/16/2021,011,,,,Girdler,Rick,,KY Sen.,,,,,,,,,,,,Void - Rick Girdler for Kentucky State Senate; Check Dated 11/16/2021
SB29,C00274431,48589052,,,COM,Rui Xu for Kansas House,,,,,,4724 Belinder Rd,,Westwood,KS,66205,,,2023-04-24,-500.00,0.00,Void - Rui Xu for Kansas House; Check Dated 11/19/2021,011,,,,Xu,Rui,,KS Rep.,,,,,,,,,,,,Void - Rui Xu for Kansas House; Check Dated 11/19/2021
SB29,C00274431,48589053,,,COM,House Republican Campaign Committee,,,,,,"500 N Third Street, 4th Floor",PO Box 11787,Harrisburg,PA,17108,,,2023-04-24,-1500.00,0.00,Void - House Republican Campaign Committee; Check Dated 11/29/2021,011,,,,,,,,,,,,,,,,,,,Void - House Republican Campaign Committee; Check Dated 11/29/2021
SB29,C00274431,48589054,,,COM,Mark Lepak for State Representative 2020,,,,,,3217 Heritage Dr,,Claremore,OK,74019,,,2023-04-24,-1000.00,0.00,Void - Mark Lepak for State Representative 2020; Check Dated 11/30/2021,011,,,,Lepak,Mark,,OK Rep.,,,,,,,,,,,,Void - Mark Lepak for State Representative 2020; Check Dated 11/30/2021
SB29,C00274431,48589055,,,COM,Friends of Stephen Kinsey,,,,,,PO Box 27331,,Philadelphia,PA,19118,,,2023-04-24,-1000.00,0.00,Void - Friends of Stephen Kinsey; Check Dated 12/10/2021,011,,,,Kinsey,Stephen,,PA Rep.,,,,,,,,,,,,Void - Friends of Stephen Kinsey; Check Dated 12/10/2021
SB29,C00274431,48589056,,,COM,Committee to Elect Yousef Rabhi,,,,,,1255 Kensington Drive,,Ann Arbor,MI,48104,,,2023-04-24,-500.00,0.00,Void - Committee to Elect Yousef Rabhi; Check Dated 12/20/2021,011,,,,Rabhi,Yousef,D,MI Rep.,,,,,,,,,,,,Void - Committee to Elect Yousef Rabhi; Check Dated 12/20/2021
SB29,C00274431,48589057,,,COM,CTE Richard M. Steenland,,,,,,28439 Bohn,,Roseville,MI,48066,,,2023-04-24,-1000.00,0.00,Void - CTE Richard M. Steenland; Check Dated 12/20/2021,011,,,,Steenland,Richard,,MI Rep.,,,,,,,,,,,,Void - CTE Richard M. Steenland; Check Dated 12/20/2021
SB29,C00274431,48589058,,,COM,Friends of Cara Clemente,,,,,,2235 Fort Park,,Lincoln Park,MI,48146,,,2023-04-24,-500.00,0.00,Void - Friends of Cara Clemente; Check Dated 12/20/2021,011,,,,Clemente,Cara,,MI Rep.,,,,,,,,,,,,Void - Friends of Cara Clemente; Check Dated 12/20/2021
SB29,C00274431,48589059,,,COM,Committee to Elect Roger Hauck,,,,,,PO Box 985,,Mt Pleasant,MI,48804,,,2023-04-24,-1000.00,0.00,Void - Committee to Elect Roger Hauck; Check Dated 12/21/2021,011,,,,Hauck,Roger,,MI Rep.,,,,,,,,,,,,Void - Committee to Elect Roger Hauck; Check Dated 12/21/2021
SB29,C00274431,48589060,,,COM,Curtis Hertel Jr For Senate,,,,,,PO Box 16037,,Lansing,MI,48901,,,2023-04-24,-2000.00,0.00,Void - Curtis Hertel Jr For Senate; Check Dated 12/21/2021,011,,,,Hertel,Curtis,,MI Sen.,Jr,,,,,,,,,,,Void - Curtis Hertel Jr For Senate; Check Dated 12/21/2021
SB29,C00274431,48589061,,,COM,Friends of Dana Nessel,,,,,,PO Box 11141,,Lansing,MI,48901,,,2023-04-24,-1000.00,0.00,Void - Friends of Dana Nessel; Check Dated 12/21/2021,011,,,,Nessel,Dana,,MI Aty Gen,,,,,,,,,,,,Void - Friends of Dana Nessel; Check Dated 12/21/2021
SB29,C00274431,48593987,,,COM,Angela Witwer For State Representative,,,,,,PO Box 80221,,Lansing,MI,48908,,,2023-04-25,-1000.00,0.00,Void - Angela Witwer For State Representative; Check Dated 06/28/2022,011,,,,Witwer,Angela,,MI Rep.,,,,,,,,,,,,Void - Angela Witwer For State Representative; Check Dated 06/28/2022
