form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500023861,,,COM,Chris Turner for State Representative D9,,,,,,2955 Highway 80,,Haughton,LA,710379496,P2023,,2023-01-31,500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023864,,,COM,Citizens to Elect Allison Russo,,,,,,545 E Town St,,Columbus,OH,432154801,P2024,,2023-01-31,1000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023868,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2023-01-05,36230.03,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitemized Deposit 12/2022
SB29,C00002089,500023847,,,COM,CWA ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2023-01-17,2000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023845,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2023-01-19,400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023846,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2023-01-19,375.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023788,,,COM,Erika Ramirez Campaign,,,,,,PO Box 7055,,Houston,TX,772487055,G2022,,2023-01-05,-1000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,VOID CK ORIGINAL 11/22
SB29,C00002089,500023859,,,COM,Friends of Cory McCray,,,,,,PO Box 18741,,Baltimore,MD,212060741,P2024,,2023-01-17,500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023863,,,COM,Friends of Hicks-Hudson,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,P2026,,2023-01-31,333.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023851,,,COM,Friends of Jeff Waldstreicher,,,,,,1215 E Fort Ave,Ste 303,Baltimore,MD,212305281,P2024,,2023-01-17,500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023857,,,COM,Friends of Nickie J. Antonio,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,P2026,,2023-01-31,334.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023862,,,COM,Ingram for the People,,,,,,6571 Edwood Ave,,Cincinnati,OH,452241554,P2026,,2023-01-31,333.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023850,,,COM,NEVADA STATE AFL-CIO,,,,,,1891 Whitney Mesa Dr,,Henderson,NV,890142069,,,2023-01-31,3000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023853,,,COM,Tennessee House Democratic Caucus,,,,,,PO Box 198082,,Nashville,TN,372198082,,,2023-01-17,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023849,,,COM,Tennessee Senate Democratic Caucus,,,,,,PO Box 198822,,Nashville,TN,372198822,,,2023-01-17,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023818,,,COM,Todd Hunter Campaign,,,,,,445 Cape Henry Dr,,Corpus Christi,TX,784122633,G2022,,2023-01-17,-500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,Void CK Original 12/22
