form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00298000,7239,,,IND,,Amorin,Kelly,,,,13505 Colesmire Gate Way,,Bristow,VA,20136,,,2023-04-19,6500.00,,Consulting,,,,,,,,,,,,,  ,,,,,,,FEC compliance reporting
SB21B,C00298000,7240,,,IND,,Amorin,Kelly,,,,13505 Colesmire Gate Way,,Bristow,VA,20136,,,2023-04-19,105.85,,Accounting,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,7238,,,ORG,CDMI,,,,,,1593 Spring Hill Road #400,,Tysons Corner,VA,22182,,,2023-04-19,750.00,,Web services,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11473,,,ORG,DONOR BUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-04-27,576.80,,PAC STATISTICAL MODELING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,7243,,,ORG,EFTPS,,,,,,,,,,,,,2023-04-01,1912.00,,Tax Payment,,,,,,,,,,,,,  ,,,,,,,2022 Form 1120-POL
SB21B,C00298000,SB21B.I11460,,,ORG,FIRST VIRGINIA COMMUNITY BANK,,,,,,11325 RANDOM HILLS RD STE 240,,FAIRFAX,VA,220306068,,,2023-04-03,142.67,,PAC BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11462,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-04-06,12282.74,,PAC PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11464,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-04-17,13842.90,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11465,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-04-19,13009.50,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11466,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-04-20,3535.16,,PAC PRINTING,,,,,,,,,,,,,  ,,,,,,,
