form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00430256,17802694,,,CCM,BILL CASSIDY FOR US Senate,,,,,,PO BOX 80505,,Baton Rouge,LA,708980505,P2026,,2023-11-16,1000.00,0.00,2026 US Primary Election Contribution,011,C00451807,BILL CASSIDY FOR US Senate,,Cassidy,Bill,,Rep.,,S,LA,,,,,,,,,2026 US Primary Election Contribution
SB23,C00430256,17802695,,,PAC,All for Our Country Leadership PAC,,,,,,611 Pennsylvania Avenue SE #143,,Washington,DC,20003,,,2023-11-16,2500.00,0.00,2023 Contribution,011,,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00430256,17802696,,,CCM,Joni For Iowa,,,,,,PO Box 93441,,Des Moines,IA,50393,P2026,,2023-11-16,1000.00,0.00,2026 US Primary Election Contribution,011,C00546788,Joni For Iowa,S4IA00129,Ernst,Joni,,Sen.,ARNG (Ret),S,IA,,,,,,,,,2026 US Primary Election Contribution
SB23,C00430256,17802697,,,CCM,Guthrie For Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,G2024,,2023-11-16,2500.00,0.00,2024 US General Election Contribution,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,Brett,,Rep.,,H,KY,02,,,,,,,,2024 US General Election Contribution
SB23,C00430256,17802699,,,CCM,Hudson For Congress,,,,,,PO Box 5053,,Concord,NC,28027,G2024,,2023-11-16,1000.00,0.00,2024 US Primary Election Contribution,011,C00504522,Hudson For Congress,H2NC08185,Hudson,Richard,L.,Rep.,Jr.,H,NC,08,,,,,,,,2024 US Primary Election Contribution
SB23,C00430256,17802700,,,CCM,Curtis For Congress,,,,,,"370 East South Temple, Suite 580",,Salt Lake City,UT,84111,P2024,,2023-11-16,2500.00,0.00,2024 US Primary Election Contribution,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,,,H,UT,03,,,,,,,,2024 US Primary Election Contribution
SB23,C00430256,17802702,,,CCM,Curtis For Congress,,,,,,"370 East South Temple, Suite 580",,Salt Lake City,UT,84111,G2024,,2023-11-16,5000.00,0.00,2024 US General Election Contribution,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,,,H,UT,03,,,,,,,,2024 US General Election Contribution
SB23,C00430256,17802705,,,CCM,McHenry For Congress,,,,,,PO Box 2165,,Gastonia,NC,28053,P2024,,2023-11-16,1000.00,0.00,2024 US Primary Election Contribution,011,C00393629,McHenry For Congress,H4NC10047,McHenry,Patrick,Timothy,Rep.,,H,NC,10,,,,,,,,2024 US Primary Election Contribution
SB23,C00430256,17802707,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2023-11-16,1000.00,0.00,2024 US Primary Election Contribution,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marc,,Rep.,,H,NY,19,,,,,,,,2024 US Primary Election Contribution
SB23,C00430256,17802708,,,CCM,Lisa Murkowski For Us Senate,,,,,,PO Box 100847,,Anchorage,AK,99510,P2028,,2023-11-16,1000.00,0.00,2028 US Primary Election Contribution,011,C00384529,Lisa Murkowski For Us Senate,S4AK00099,Murkowski,Lisa,,Sen.,,S,AK,,,,,,,,,2028 US Primary Election Contribution
