form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00034884,SB23.8310,,,CAN,,AUGUST PFLUGER FOR CONGRESS,AUGUST,,,,PO BOX 3530,,SAN ANGELO,TX,76902,G,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,TX,11,,,,,,,,
SB23,C00034884,SB23.8322,,,CAN,,BERGMAN FOR CONGRESS,JACK,,,,"3585 BUNKER HILL RD, #434",,ACME,MI,49610,G,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,01,,,,,,,,
SB23,C00034884,SB23.8324,,,CAN,,BILIRAKIS FOR CONGRESS,GUS,,,,PO BOX 606,,TARPON SPRINGS,FL,34688,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,FL,12,,,,,,,,
SB23,C00034884,SB23.8296,,,CAN,,BLACKBURN TEN. VICTORY FUND,MARSHA,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8306,,,CAN,,BRIAN MAST FOR CONGRESS,BRIAN,,,,PO Box 3016,,Stuart,FL,34995,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,FL,21,,,,,,,,
SB23,C00034884,SB23.8320,,,CAN,,COLE FOR CONGRESS,TOM,,,,P.O. BOX 722256,,NORMAN,OK,73070,P,,2024-05-16,2500.00,,SUPPORT- Check made to Tom Cole for Congress,,,,,,,,,,H,OK,04,,,,,,,,
SB23,C00034884,SB23.8343,,,CAN,,DAN NEWHOUSE FOR CONGRESS,DAN,,,,PO BOX 10949,,YAKIMA,WA,98909,G,,2024-06-12,1000.00,,"SUPPORT - $2,500 check: $1,000 designated to 2024 General",,,,,,,,,,H,WA,04,,,,,,,,
SB23,C00034884,SB23.8374,,,CAN,,DAN NEWHOUSE FOR CONGRESS,DAN,,,,PO BOX 10949,,YAKIMA,WA,98909,P,,2024-06-12,1500.00,,"SUPPORT - $2,500 check: $1,500 designated to 2024 Primary",,,,,,,,,,H,WA,04,,,,,,,,
SB23,C00034884,SB23.8326,,,CAN,,DIANA FOR CONGRESS,DIANA,,,,PO BOX 7208,,KINGSPORT,TN,37664,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,TN,01,,,,,,,,
SB23,C00034884,SB23.8337,,,CAN,,DR JOHN JOYCE FOR CONGRESS,JOHN,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,PA,13,,,,,,,,
SB23,C00034884,SB23.8314,,,CAN,,FEENSTRA FOR CONGRESS,RANDY,,,,641 2ND ST,,HULL,IA,51239,P,,2024-05-06,2500.00,,SUPPORT,,,,,,,,,,H,IA,04,,,,,,,,
SB23,C00034884,SB23.8335,,,CAN,,FRIENDS OF DAVE JOYCE,DAVE,,,,9856 ARCHER LN,,DUBLIN,OH,43017,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,OH,14,,,,,,,,
SB23,C00034884,SB23.8347,,,CAN,,FRIENDS OF DAVID SCHWEIKERT,DAVID,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,AZ,01,,,,,,,,
SB23,C00034884,SB23.8298,,,CAN,,GUTHRIE FOR CONGRESS,BRETT,,,,PO BOX 22401,,LOUISVILLE,KY,40252,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,KY,02,,,,,,,,
SB23,C00034884,SB23.8345,,,CAN,,GUY FOR CONGRESS,GUY,,,,P.O. BOX 23177,,PITTSBURGH,PA,15222,P,,2024-06-12,1000.00,,SUPPORT,,,,,,,,,,H,PA,14,,,,,,,,
SB23,C00034884,SB23.8328,,,CAN,,HOUCHIN FOR CONGRESS,ERIN,,,,PO BOX 234,,SALEM,IN,47167,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,IN,09,,,,,,,,
SB23,C00034884,SB23.8300,,,CAN,,HUDSON FOR CONGRESS,RICHARD,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,NC,09,,,,,,,,
SB23,C00034884,SB23.8331,,,CAN,,HUIZENGA FOR CONGRESS,BILL,,,,PO BOX 254,,ZEELAND,MI,49464,G,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,04,,,,,,,,
SB23,C00034884,SB23.8308,,,CAN,,JAY OBERNOLTE FOR CONGRESS,JAY,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,CA,23,,,,,,,,
SB23,C00034884,SB23.8333,,,CAN,,JOHN JAMES FOR MICHIGAN,JOHN,,,,P.O. BOX 628,,SAINT CLAIR SHORES,MI,48080,G,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8302,,,CAN,,LATTA FOR CONGRESS,BOB,,,,PO BOX 106,,BOWLING GREEN,OH,43402,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,OH,05,,,,,,,,
SB23,C00034884,SB23.8304,,,CAN,,LAUREL LEE FOR CONGRESS,LAUREL,,,,P.O. BOX 47556,,TAMPA,FL,33646,P,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,FL,15,,,,,,,,
SB23,C00034884,SB23.8339,,,CAN,,LISA MCCLAIN FOR CONGRESS,LISA,,,,PO BOX 327,,ROMEO,MI,48065,P,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,09,,,,,,,,
SB23,C00034884,SB23.8316,,,CAN,,LORI TRAHAN FOR CONGRESS,LORI,,,,PO BOX 1161,,LOWELL,MA,01853,P,,2024-05-06,2500.00,,SUPPORT,,,,,,,,,,H,MA,03,,,,,,,,
SB23,C00034884,SB23.8341,,,CAN,,MOOLENAAR FOR CONGRESS,JOHN,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,G,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,02,,,,,,,,
SB23,C00034884,SB23.8312,,,CAN,,SOTO FOR CONGRESS,DARREN,,,,PO BOX 421349,,KISSIMMEE,FL,34742,G,,2024-04-16,2500.00,,SUPPORT,,,,,,,,,,H,FL,09,,,,,,,,
SB23,C00034884,SB23.8349,,,CAN,,WALBERG FOR CONGRESS,TIM,,,,PO BOX 1362,317 W WASHINGTON AVE,JACKSON,MI,49204,G,,2024-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,05,,,,,,,,
