form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00385039,B-125577,,,CCM,Adrian Smith for Congress,,,,,,1126 Avenue A,Ste 6,Scottsbluff,NE,69361,G2024,,2024-09-17,1000.00,1000.00,PAC Political Contribution,011,C00412890,Adrian Smith for Congress,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00385039,B-120415,,,PAC,Building Up Democracy's Dream,,,,,,PO Box 97275,,Raleigh,NC,27624,,,2024-07-23,1000.00,1000.00,PAC Political Contribution,011,C00834507,Building Up Democracy's Dream,,,,,,,,,,,,,,,,,
SB23,C00385039,B-125573,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO Box 2930,,Jackson,MS,39207,,,2024-09-17,1000.00,2000.00,PAC Political Contribution,011,C00678813,Conservatives Harvesting Success PAC,,,,,,,,,,,,,,,,,
SB23,C00385039,B-125578,,,CCM,Deb Fischer for US Senate,,,,,,"5555 South St, Ste. 200",,Lincoln,NE,68506,G2024,,2024-09-11,1000.00,1000.00,PAC Political Conribution,011,C00498907,Deb Fischer for US Senate,S2NE00094,Fischer,Debra,S.,,,S,NE,00,,,,,,,,
SB23,C00385039,B-120419,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-07-23,3000.00,4000.00,PAC Political Contribution,011,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00385039,B-125571,,,CCM,Finstad for Congress,,,,,,PO Box 923,,New Ulm,MN,56073,G2024,,2024-09-17,1000.00,1000.00,PAC Political Contribution,011,C00807743,Finstad for Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00385039,B-125575,,,CCM,Jim Costa for Congress,,,,,,2037 W Bullard Ave,# 355,Fresno,CA,93711,G2024,,2024-09-17,1000.00,2000.00,PAC Political Contribution,011,C00391029,Jim Costa for Congress,H4CA20082,Costa,Jim,,,,H,CA,21,,,,,,,,
SB23,C00385039,B-120413,,,PAC,Johnson Leadership Fund,,,,,,2900 Clearview Pkwy,Suite 206,Metairie,VA,70006,,,2024-07-15,5000.00,7500.00,PAC Political Contribution,011,C00771246,Johnson Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00385039,B-125544,,,CCM,Lisa Blunt Rochester for Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2020,,2024-07-16,-2500.00,-2500.00,Void PAC Political Contribution 9/4/20 lost in mail,011,C00590778,Lisa Blunt Rochester for Congress,H6DE00206,Blunt Rochester,Lisa,,,,H,DE,00,,,,,,,,
SB23,C00385039,B-120417,,,CCM,Moolenaar for Congress,,,,,,5915 Eastman Avenue,Suite 100,Midland,MI,486406824,P2024,,2024-07-23,1000.00,1000.00,PAC Political Contribution,011,C00561530,Moolenaar for Congress,H4MI04126,Moolenaar,John,,MR.,,H,MI,02,,,,,,,,
SB23,C00385039,B-125567,,,PAC,Team Monica Victory,,,,,,228 S Washington Street,Suite 115,Alexandria,VA,22314,G2024,,2024-08-20,500.00,500.00,PAC Political Contribution,011,C00811307,Team Monica Victory,,,,,,,,,,,,,,,,,
