form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00731414,11949363,,,CCM,Ken Calvert For Congress Committee,,,,,,PO Box 2438,,Corona,CA,92878,G2024,,2024-09-06,2000.00,0.00,Contribution to federal candidate,011,C00257337,Ken Calvert For Congress Committee,H2CA37023,Calvert,Ken,,Rep.,,H,CA,41,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949366,,,CCM,Robert Aderholt For Congress,,,,,,P. O. Box 1158,,Haleyville,AL,35565,G2024,,2024-09-06,500.00,0.00,Contribution to federal candidate,011,C00313247,Robert Aderholt For Congress,H6AL04098,Aderholt,Robert,B.,Rep.,,H,AL,04,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949367,,,PAC,TRUE NORTH PAC,,,,,,"901 N WASHINGTON ST, SUITE 700",,ALEXANDRIA,VA,22314,,,2024-09-06,500.00,0.00,Contribution to federal PAC,011,,,,,,,,,,,,,,,,,,,Contribution to federal PAC
SB23,C00731414,11949368,,,CCM,Houchin For Congress,,,,,,PO Box 234,,Salem,IN,47167,P2024,,2024-09-06,1000.00,0.00,Contribution to federal candidate,011,C00800649,Houchin For Congress,H6IN09143,Houchin,Erin,,Rep.,,H,IN,09,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949369,,,CCM,Joe Wilson For Congress,,,,,,PO Box 2145,,West Columbia,SC,291712145,G2024,,2024-09-06,1000.00,0.00,Contribution to federal candidate,011,C00368522,Joe Wilson For Congress,H2SC02059,Wilson,Joe,,Rep.,,H,SC,02,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949370,,,PAC,Fund for America's Future,,,,,,"2308 Mount Vernon Ave, #707",,Alexandria,VA,22301,,,2024-09-06,2000.00,0.00,Contribution to federal PAC,011,C00388934,,,,,,,,,,,,,,,,,,Contribution to federal PAC
SB23,C00731414,11949371,,,CCM,Mike Rogers For Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,G2024,,2024-09-06,1000.00,0.00,Contribution to federal candidate,011,C00367862,Mike Rogers For Congress,H2AL03032,Rogers,Mike,,Rep.,,H,AL,03,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949372,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,P.O. Box 11091,,Chattanooga,TN,37401,G2024,,2024-09-06,2000.00,0.00,Contribution to federal candidate,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,,Rep.,,H,TN,03,,,,,,,,Contribution to federal candidate
SB23,C00731414,11949373,,,CCM,Cole For Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,G2024,,2024-09-06,2500.00,0.00,Contribution to federal candidate,011,C00379735,Cole For Congress,H2OK04055,Cole,Tom,,Rep.,,H,OK,04,,,,,,,,Contribution to federal candidate
SB23,C00731414,11953961,,,PAC,Narragansett Bay PAC,,,,,,P.O. Box 8628,,Cranston,RI,02920,,,2024-09-18,1000.00,0.00,Contribution to federal committee,011,C00403592,,,,,,,,,,,,,,,,,,Contribution to federal committee
SB23,C00731414,11953962,,,CCM,Tim Scott For America,,,,,,7620 Rivers Ave,"Ste 370, #312",North Charleston,SC,29406,P2028,,2024-09-18,500.00,0.00,Contribution to federal candidate,011,C00540302,Tim Scott For America,S4SC00240,Scott,Tim,,Sen.,,S,SC,,,,,,,,,Contribution to federal candidate
SB23,C00731414,11953963,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,G2024,,2024-09-18,1000.00,0.00,Contribution to federal candidate,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,Sen.,,S,NV,,,,,,,,,Contribution to federal candidate
SB23,C00731414,11953964,,,PAC,STRONG PAC (Securing The Republic for Our Next Generation,,,,,,422 First Street SE,Floor 3,Washington,DC,20003,,,2024-09-18,1000.00,0.00,Contribution to federal committee,011,C00823500,,,,,,,,,,,,,,,,,,Contribution to federal committee
SB23,C00731414,11953965,,,CCM,Garamendi For Congress,,,,,,PO Box 2978,,Fairfield,CA,94533,G2024,,2024-09-18,1000.00,0.00,Contribution to federal candidate,011,C00462697,Garamendi For Congress,H0CA10149,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,Contribution to federal candidate
SB23,C00731414,11953966,,,CCM,Rick W. Allen For Congress,,,,,,P. O. Box 338,,Augusta,GA,30903,G2024,,2024-09-18,1000.00,0.00,Contribution to federal candidate,011,C00504019,Rick W. Allen For Congress,H2GA12121,Allen,Rick,W.,Rep.,,H,GA,12,,,,,,,,Contribution to federal candidate
