form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00064766,B841830,,,PTY,Airlines for America PAC (A4A PAC),,,,,,1301 Pennsylvania Ave. NW - Suite,,Washington,DC,20004,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00114694,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841824,,,CCM,Alma Adams for Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,P2024,,2023-03-16,5000.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00064766,B841880,,,PAC,Ameripac: The Fund for A Greater America,,,,,,700 13th Street  NW #600,,Washington,DC,20005,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00271338,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841870,,,PAC,Ann PAC,,,,,,P.O. Box 3535,,Ballwin,MO,63022,O2023,Not Applicable,2023-03-16,2500.00,,Contribution,011,C00531764,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841931,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,52302,P2024,,2023-03-16,2500.00,,Contribution,011,C00706267,,H0IA01174,Hinson,Ashley,A,,,H,IA,02,,,,,,,,
SB23,C00064766,B841847,,,PAC,ASPIRE PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00506907,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841856,,,CCM,Barragan for Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,P2024,,2023-03-16,2500.00,,Contribution,011,C00577353,,H6CA44103,Barragan,Nanette,,,,H,CA,44,,,,,,,,
SB23,C00064766,B841869,,,CCM,Blake Moore For Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,O2024,Convention,2023-03-16,5000.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00064766,B841946,,,PAC,Blue Dog PAC,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00305318,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841887,,,PAC,CAFO PAC,,,,,,228 S Washington St Ste 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-03-16,2500.00,,Contribution,011,C00481176,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841820,,,CCM,Carol For Congress,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,P2024,,2023-03-16,2500.00,,Contribution,011,C00653220,,H8WV03097,Miller,Carol,,,,H,WV,01,,,,,,,,
SB23,C00064766,B841851,,,PAC,Chc Bold Pac,,,,,,PO Box 33079,,Washington,DC,20033,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00365536,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841858,,,CCM,Chrissy Houlahan for Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2023-03-16,2500.00,,Contribution,011,C00637371,,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00064766,B841852,,,CCM,Ciscomani for Congress,,,,,,P.O. Box 35103,,Tucson,AZ,85740,P2024,,2023-03-16,1000.00,,Contribution,011,C00786194,,H2AZ02360,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00064766,B841885,,,PAC,CMR PAC,,,,,,PO Box 2485,,Springfield,VA,22152,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00469429,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841925,,,CCM,Cmte to Re-elect Congressman Chris Smith,,,,,,PO Box 3184,,Hamilton,NJ,08619,P2024,,2023-03-16,500.00,,Contribution,011,C00096412,,H8NJ04014,Smith,Christopher,H,,,H,NJ,04,,,,,,,,
SB23,C00064766,B841886,,,PAC,COMER-KY PAC,,,,,,228 S Washington St Ste. 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00650853,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841836,,,PAC,Congressional Black Caucus PAC,,,,,,PO Box 75357,,Washington,DC,20013,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841935,,,PAC,Continuing America's Strength and Security PAC,,,,,,P.O. Box 80505,,Baton Rouge,LA,70898,O2023,Not Applicable,2023-03-16,2500.00,,Contribution,011,C00480228,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841821,,,CCM,Dan Crenshaw for Congress,,,,,,PO Box 430965,,Houston,TX,77243,P2024,,2023-03-16,3000.00,,Contribution,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00064766,B841818,,,CCM,David Rouzer for Congress,,,,,,PO Box 3142,,Wilmington,NC,28406,P2024,,2023-03-16,5000.00,,Contribution,011,C00501643,,H2NC07096,Rouzer,David,,,,H,NC,07,,,,,,,,
SB23,C00064766,B841867,,,PAC,Democrats Reshaping America (DREAM PAC),,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2023,Not Applicable,2023-03-16,5000.00,,Contribution,011,C00423079,,,,,,,,,, ,,,,,,,,
SB23,C00064766,B841875,,,CCM,Desposito for New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2023-03-16,2500.00,,Contribution,011,C00809426,,H2NY04277,D'Esposito,Anthony,,,,H,NY,04,,,,,,,,
SB23,C00064766,B841920,,,CCM,Diana DeGette for Congress Inc.,,,,,,P.O. Box 61337,,Denver,CO,80206,P2024,,2023-03-16,1000.00,,Contribution,011,C00311639,,H6CO01141,DeGette,Diana,L,,,H,CO,01,,,,,,,,
