form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00869073,EB52EAF25BD3945D692D,,,ORG,4C Partners,,,,,,1100 Wythe St,,Alexandria,VA,223138001,G2024,,2024-10-15,3500.00,2024-10-15,1492427.20,Radio Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E58CA2CE51B284C42895,,,ORG,4C Partners,,,,,,1100 Wythe St,,Alexandria,VA,223138001,G2024,,2024-10-15,3500.00,2024-10-15,425821.26,Radio Ad Production,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EADF94E372F934FBBB92,,,ORG,ACE Hardware,,,,,,2548 Glendale Ave,,Green Bay,WI,543136849,G2024,,2024-10-09,7.88,2024-09-11,1345266.53,Office Supplies - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E275C968CDDFD41E5BC6,,,ORG,ACE Hardware,,,,,,2548 Glendale Ave,,Green Bay,WI,543136849,G2024,,2024-10-09,2.63,2024-09-11,318675.22,Office Supplies - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E88FBB0C62DB04D3B96A,,,ORG,ACE Hardware,,,,,,2548 Glendale Ave,,Green Bay,WI,543136849,G2024,,2024-10-09,10.50,2024-09-11,1345266.53,Office Supplies - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E94CF0534A3684BD094B,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,519.35,,318675.22,Staff Travel - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E9C06268833904F11901,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,1301.09,,1345266.53,Staff Travel - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EEEC56B46668D46A2B77,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,2077.41,,1345266.53,Staff Travel - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E320197F924AC48D683D,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,1734.79,,1345266.53,Staff Travel - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EFACB856D3BBB4CB2995,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,1558.05,,1345266.53,Staff Travel - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E6682B1E5F6044A54B72,,,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,G2024,,2024-10-09,433.70,,318675.22,Staff Travel - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E43653E64C6104C1A895,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,102.57,,318675.22,Office Supplies - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E877CCEFDF3E346A0BDE,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,301.21,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EFCAA101A596A467AAAE,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,307.70,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EBBFB57CBD94B4965A49,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,15.50,,318675.22,Office Supplies - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E9EBC55E7DD0B47F086C,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,46.00,2024-09-19,1345266.53,Office Supplies - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EC4BED46F4E3B4C00991,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,46.50,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,S,P00009423,Harris,Kamala,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EFC2E4BE3218F438CB0B,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,61.34,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EBDE36094A0894144897,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,75.30,,318675.22,Office Supplies - Paid with Wex Credit Card,,,S,S2WI00219,Baldwin,Tammy,,,,S,,WI,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,E52F85B7875B54798803,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,62.01,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
SE,C00869073,EB4DB7373A47844D0B45,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-09,410.27,,1345266.53,Office Supplies - Paid with Wex Credit Card,,,O,P80001571,Trump,Donald,,,,P,00,,Boynton,Jacqueline,,,,2024-10-24,,
