form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00748673,SB21B.I11526,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-05,956.08,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11527,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-11,58.50,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11528,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-15,57.14,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11529,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-18,31.77,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11530,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-22,59.24,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11531,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-25,36.80,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11532,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-07-30,9.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11533,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-06,93.84,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11534,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-13,61.92,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11535,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-15,49.12,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11536,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-19,13.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11537,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-20,53.12,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11538,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-22,1432.10,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11539,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-26,132.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11540,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-27,400.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11541,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-08-30,477.20,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11542,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-06,185.20,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11543,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-09,400.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11544,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-11,40.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11545,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-16,231.36,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11546,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-17,160.60,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00748673,SB21B.I11547,,,ORG,"ANEDOT, INC.",,,,,,"1340 POYDRAS ST, STE 1770",,NEW ORLEANS,LA,701128954,,,2024-09-20,245.62,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
