form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00495002,17277391,,,CCM,Britt For Alabama Inc,,,,,,PO Box 3759,,Montgomery,AL,36109,P2028,,2023-03-06,5000.00,0.00,,011,C00781443,Britt For Alabama Inc,S2AL00145,Britt,Katie,,Sen.,,S,AL,,,,,,,,,
SB23,C00495002,17277744,,,CCM,Tim Scott For Senate,,,,,,1405 Ashley River Rd,,Charleston,SC,294075305,P2028,,2023-03-06,5000.00,0.00,,011,C00540302,Tim Scott For Senate,S4SC00240,Scott,Tim,,Sen.,,S,SC,,,,,,,,,
SB23,C00495002,17278946,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,P2024,,2023-03-07,5000.00,0.00,,011,C00397505,Moore For Congress,H4WI04183,Moore,Gwen,,Rep.,,H,WI,04,,,,,,,,
SB23,C00495002,17278947,,,CCM,Blaine For Congress,,,,,,PO Box 98,,Saint Elizabeth,MO,650750098,P2024,,2023-03-07,5000.00,0.00,,011,C00458679,Blaine For Congress,H8MO09153,Luetkemeyer,Blaine,,Rep.,,H,MO,03,,,,,,,,
SB23,C00495002,17278948,,,PAC,House Conservatives Fund,,,,,,228 S. Washington St,Suite 115,Alexandria,VA,22314,,,2023-03-07,5000.00,0.00,2023,011,C00326439,,,,,,,,,,,,,,,,,,2023
SB23,C00495002,17278949,,,CCM,Tim Scott For Senate,,,,,,1405 Ashley River Rd,,Charleston,SC,294075305,G2028,,2023-03-07,5000.00,0.00,,011,C00540302,Tim Scott For Senate,S4SC00240,Scott,Tim,,Sen.,,S,SC,,,,,,,,,
SB23,C00495002,17278953,,,PAC,Building Up Democracy's Dream,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,,,2023-03-07,5000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00495002,17322346,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Avenue,Suite 205,Jamaica,NY,11432,P2024,,2023-03-28,5000.00,0.00,,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,W.,Rep.,,H,NY,05,,,,,,,,
SB23,C00495002,17322349,,,CCM,Himes For Congress,,,,,,857 Post Rd,#312,Fairfield,CT,06824,P2024,,2023-03-28,1500.00,0.00,,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,,Rep.,,H,CT,04,,,,,,,,
SB23,C00495002,17322350,,,PAC,Big Sky Opportunity PAC,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2023-03-28,5000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00495002,17324989,,,PAC,Peter Norbeck Leadership Fund,,,,,,PO Box 477,,Pierre,SD,57501,,,2023-03-31,5000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
