form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00868976,500537796,,,ORG,3DNA Corp Dba Nationbuilder,,,,,,PO Box 811428,,Los Angeles,CA,900810008,,,2024-12-05,3000.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537797,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-30,446.89,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537798,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,61.64,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537799,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-08,502.92,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537800,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-15,539.46,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537801,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-22,662.98,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537802,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-29,443.93,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537803,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,162.13,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537804,,,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-11-26,3000.00,0.00,Campaign Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00868976,500537805,,,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-11-27,3000.00,0.00,Campaign Software,,,,,,,,,,,,,,,,,,,,
