form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00843714,SB29.6028,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,G2024,,2024-10-24,1.60,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6036,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,G2024,,2024-10-30,1.01,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6037,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-07,1.71,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6044,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-09,0.70,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6048,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-13,1.01,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6046,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-16,1.70,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6050,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-21,0.70,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6054,,,ORG,Anedot,,,,,,1920 McKinney Ave,7th floor,Dallas,TX,75201,P2026,,2024-11-24,208.81,,Contributory Account Disbursement/Processing Fees,003,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6025,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,G2024,,2024-10-29,489.78,,Non-Contributory Account Dispersement/Legal Fees,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6030,,,ORG,Coalition of Leaders United,,,,,,5941 Saint Moritz Drive,,Richmond,VA,23224,P2026,,2024-11-12,10000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6031,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-11-01,1011.50,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6032,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,G2024,,2024-11-01,210.80,,Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.6023,,,ORG,Hearts And Homes For Veterans Inc,,,,,,2230 Alicia Street,,Fort Myers,FL,33901,G2024,,2024-10-22,25000.00,,Non-Contributory Account Disbursement to replace lost check issued on 09/17/2024,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
