form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00300863,B883076,,,CCM,Nick Batter for Legislature,,,,,,10576 Calhoun Rd,,Omaha,NE,68112,G2024,,2024-08-28,5000.00,,G-2024 State Senate 13 NE,011,,,,Batter,Nick,,,,S,NE,13,,,,,,,,
SB29,C00300863,B883071,,,CCM,Bosn for Legislature,,,,,,6433 Countryview Road,,Lincoln,NE,68516,G2024,,2024-08-28,2500.00,,G-2024 State Senate 25 NE,011,,,,Bosn,Carolyn,,,,S,NE,25,,,,,,,,
SB29,C00300863,B883073,,,CCM,Clark for Legislature,,,,,,2825 Memorial Drive,,Ord,NE,68862,G2024,,2024-08-28,1000.00,,G-2024 State Senate 41 NE,011,,,,Clark,Ethan,,,,S,NE,41,,,,,,,,
SB29,C00300863,B883079,,,CCM,Clouse for Legislature,,,,,,4807 Avenue L Place,,Kearney,NE,68847,G2024,,2024-08-28,2500.00,,G-2024 State Senate 37 NE,011,,,,Clouse,Stanley,,,,S,NE,37,,,,,,,,
SB29,C00300863,B883072,,,CCM,Bob Hallstrom for Legislature,,,,,,591 South 32 Road,,Syracuse,NE,68105,G2024,,2024-08-28,1500.00,,G-2024 State Senate 01 NE,011,,,,Hallstrom,Robert,,,,S,NE,01,,,,,,,,
SB29,C00300863,B883074,,,CCM,Prokop for Legislature,,,,,,2340 Jenna Lane,,Lincoln,NE,68512,G2024,,2024-08-28,5000.00,,G-2024 State Senate 27 NE,011,,,,Prokop,Jason,,,,S,NE,27,,,,,,,,
SB29,C00300863,B883078,,,CCM,Sanders for Legislature,,,,,,507 Martin Drive N.,,Bellevue,NE,68005,G2024,,2024-08-28,3000.00,,G-2024 State Senate 45 NE,011,,,,Sanders,Rita,,,,S,NE,45,,,,,,,,
SB29,C00300863,B883083,,,CCM,Sorrentino for Legislature,,,,,,13295 Cuming Street,,Omaha,NE,68154,G2024,,2024-08-28,2500.00,,G-2024 State Senate 39 NE,011,,,,Sorrentino,Tony,,,,S,NE,39,,,,,,,,
SB29,C00300863,B883081,,,CCM,Tanya Storer for Legislature,,,,,,P.O. Box 111,,Mullen,NE,69152,G2024,,2024-08-28,1000.00,,G-2024 State Senate 43 NE,011,,,,Storer,Tanya,,,,S,NE,43,,,,,,,,
SB29,C00300863,B883077,,,CCM,Paul Strommen for Legislature,,,,,,2105 15th Avenue,,Sidney,NE,69162,G2024,,2024-08-28,2500.00,,G-2024 State Senate 47 NE,011,,,,Strommen,Paul,,,,S,NE,47,,,,,,,,
SB29,C00300863,B884438,,,CCM,Aguilar for Legislature,,,,,,706 Grand Avenue,,Grand Island,NE,68801,G2024,,2024-09-13,1500.00,,G-2024 State Senate 35 NE,011,,,,Aguilar,Ray,,,,S,NE,35,,,,,,,,
SB29,C00300863,B884437,,,CCM,Quick for Legislature,,,,,,1019 Kennedy Drive,,Grand Island,NE,68803,G2024,,2024-09-13,1500.00,,G-2024 State Senate 35 NE,011,,,,Quick,Dan,,,,S,NE,35,,,,,,,,
SB29,C00300863,B884439,,,CCM,Friends of Sullivan,,,,,,3201 Dodge Court Apt. 5705,,Omaha,NE,68131,G2024,,2024-09-18,1000.00,,G-2024 Board Member 03 NE,011,,,,Sullivan,John,,,,,NE,03,,,,,,,,
