form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00489799,500098871,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-02-14,200.00,2023-02-14,200.00,Staff Time for Voter Communications,004,C00314617,O,,Haley,Nikki,,,,,,IA,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500098872,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-02-14,200.00,2023-02-14,200.00,Staff Time for Voter Communications,004,C00314617,O,P80001571,Trump,Donald,J.,,,P,,IA,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067653,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-11-02,461.41,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 11/3 24-Hr Report,004,,S,S0AZ00350,Kelly,Mark,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067654,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-11-02,1384.23,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 11/3 24-Hr Report,004,,O,S2AZ00372,Masters,Blake,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067657,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-10-01,461.41,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 10/3 48-Hr Report,004,,S,S0AZ00350,Kelly,Mark,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067658,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-10-01,1384.23,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 10/3 48-Hr Report,004,,O,S2AZ00372,Masters,Blake,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067659,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-09-01,1384.23,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 9/15 48-Hr Report,004,,O,S2AZ00372,Masters,Blake,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067660,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-09-01,461.41,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 9/15 48-Hr Report,004,,S,S0AZ00350,Kelly,Mark,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067661,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-08-01,461.41,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 9/15 48-Hr Report,004,,S,S0AZ00350,Kelly,Mark,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
SE,C00489799,500067662,,,COM,Planned Parenthood Advocates of Arizona,,,,,,4751 N 15th St,,Phoenix,AZ,850143707,G2022,,2022-08-01,1384.23,2023-02-01,0.00,Payment and Actual Cost for Staff Time for Voter Communications As Disclosed on 9/15 48-Hr Report,004,,O,S2AZ00372,Masters,Blake,,,,S,,AZ,Louie,Maggie,,,,2023-04-28,
