form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00123612,50902426,,,CCM,"John James For Congress, Inc.",,,,,,P.O. Box 628,,St. Clair Shores,MI,48080,G2024,,2024-10-18,2500.00,0.00,011 - Political Contribution,011,C00803502,"John James For Congress, Inc.",H2MI10150,James,John,,Rep.,,H,MI,10,,,,,,,,011 - Political Contribution
SB23,C00123612,50902427,,,PAC,American Revival PAC,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2024-10-18,5000.00,0.00,011 - Political Contribution,011,,,,,,,,,,,,,,,,,,,011 - Political Contribution
SB23,C00123612,50902429,,,PAC,Republican Majority Fund,,,,,,901 N. Washington Street,Suite 700,Alexandria,VA,22314,,,2024-10-18,1500.00,0.00,011 - Political Contribution,011,C00296640,,,,,,,,,,,,,,,,,,011 - Political Contribution
SB23,C00123612,50921818,,,CCM,"John James For Congress, Inc.",,,,,,P.O. Box 628,,St. Clair Shores,MI,48080,G2024,,2024-10-18,-2500.00,0.00,"Void - John James For Congress, Inc. - Print Error",011,C00803502,"John James For Congress, Inc.",H2MI10150,James,John,,Rep.,,H,MI,10,,,,,,,,"Void - John James For Congress, Inc. - Print Error"
SB23,C00123612,50921921,,,CCM,"John James For Congress, Inc.",,,,,,P.O. Box 628,,St. Clair Shores,MI,48080,G2024,,2024-10-18,2500.00,0.00,011 - Political Contribution,011,C00803502,"John James For Congress, Inc.",H2MI10150,James,John,,Rep.,,H,MI,10,,,,,,,,011 - Political Contribution
SB23,C00123612,51010460,,,CCM,Cisneros For Congress,,,,,,P.O. Box 1153,,Covina,CA,91722,P2024,Primary Debt 2024,2024-11-20,1000.00,0.00,DEBT RETIREMENT,011,C00850420,Cisneros For Congress,H4CA31170,Cisneros,Gilbert,,Mr.,Jr.,H,CA,31,,,,,,,,DEBT RETIREMENT
SB23,C00123612,51012171,,,CCM,Tim Sheehy For Montana,,,,,,PO Box 7209,,Helena,MT,59604,G2024,General Debt 2024,2024-11-20,2500.00,0.00,DEBT RETIREMENT,011,C00844159,Tim Sheehy For Montana,S4MT00183,Sheehy,Tim,,Mr.,,S,MT,,,,,,,,,DEBT RETIREMENT
SB23,C00123612,51014053,,,PAC,BRINGING EVERYONE TOGETHER THROUGH ADVOCACY (BETTY PAC),,,,,,PO BOX 14141,,ST PAUL,MN,55114,,,2024-11-20,2500.00,0.00,011 - Political Contribution,011,C00405050,,,,,,,,,,,,,,,,,,011 - Political Contribution
SB23,C00123612,51014054,,,PAC,Conservatives Harvesting Success,,,,,,PO BOX 2930,,Jackson,MS,39207,,,2024-11-20,1500.00,0.00,011 - Political Contribution,011,C00678813,,,,,,,,,,,,,,,,,,011 - Political Contribution
SB23,C00123612,51014055,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,P2026,,2024-11-20,2000.00,0.00,011 - Political Contribution,011,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,Sen.,,S,MT,,,,,,,,,011 - Political Contribution
SB23,C00123612,51014056,,,CCM,Texans For Senator John Cornyn Inc.,,,,,,PO Box 13026,,Austin,TX,78711,P2026,,2024-11-20,1000.00,0.00,011 - Political Contribution,011,C00369033,Texans For Senator John Cornyn Inc.,S2TX00106,Cornyn,John,,Sen.,III,S,TX,,,,,,,,,011 - Political Contribution
SB23,C00123612,51106313,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,G2024,,2024-11-21,-1000.00,0.00,Void - Garret Graves For Congress,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,Void - Garret Graves For Congress
