form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00010983,D9CE7C4AD2B617A1F43,,,COM,Ariel Defay for Utah,,,,,,758 Santa Anita Dr.,,Kaysville,UT,84037,,,2024-08-01,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,2A426DB85CFCF499A12,,,COM,Campaign to Elect Cory Maloy,,,,,,283 E 500 N,,Lehi,UT,84043,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,D7868BD5F991B771E2C,,,COM,Campaign to Reelect Carl Albrecht (The),,,,,,752 Crestview Circle,,Richfield,UT,84701,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,EB9FE520FCCDB3D684B,,,COM,Candice Pierucci for District 52,,,,,,13457 S. Corbin Valley Drive,,Riverton,UT,84096,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,19AB601432FF6CCEF84,,,COM,Christine Watkins House District 69,,,,,,1548 E. 5700 S.,,Price,UT,84501,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,8DAEF74823334E48B70,,,COM,Citizens for Stephanie Gricius,,,,,,2573  E. Horizon Dr.,,Eagle Mountain,UT,84005,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,D2AD7FC9474D9053BBE,,,COM,Citizens to Elect Jeff Burton,,,,,,"455 N. University Ave, Ste 204",,Provo,UT,84601,,,2024-08-02,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,D72FDD77F8388A3C65B,,,COM,Committee to Elect Anthony Loubet,,,,,,5436 S. Black Mica Cir,,Kearns,UT,84118,,,2024-08-01,100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,D6E8CEAA02A1E872CF7,,,COM,Committee to Elect Jon Hawkins,,,,,,1536 E. 300 S.,,Pleasant Grove,UT,84062,,,2024-08-02,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00010983,2D7312A1B6CF2726577,,,COM,Committee to Elect Jordan Teuscher,,,,,,5413 W. Burntside Ave.,,South Jordan,UT,84009,,,2024-08-02,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
