form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00013342,SB23.51039,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,08,,,,,,,,
SB23,C00013342,SB23.51041,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00509968,CARTWRIGHT FOR CONGRESS,H2PA17079,CARTWRIGHT,MATT,,,,H,PA,17,,,,,,,,
SB23,C00013342,SB23.51051,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,P2024,,2023-03-30,1000.00,,CONTRIBUTION,,C00787648,CHRIS DELUZIO FOR CONGRESS,H2PA17103,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00013342,SB23.51045,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00445452,CONNOLLY FOR CONGRESS,H8VA11062,CONNOLLY,GERALD EDWARD,,,,H,VA,11,,,,,,,,
SB23,C00013342,SB23.51049,,,CCM,COUNTRY ROADS PAC,,,,,,PO BOX 1387,,CHARLESTON,WV,25325,O2023,,2023-03-23,1000.00,,CONTRIBUTION,,C00484402,,,,,,,,,,,,,,,,,,
SB23,C00013342,SB23.51043,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO BOX 160,,COLLINGSWOOD,NJ,08108,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00558320,DONALD NORCROSS FOR CONGRESS,H4NJ01084,NORCROSS,DONALD W,,,,H,NJ,01,,,,,,,,
SB23,C00013342,SB23.51057,,,CCM,ELECT DEMOCRATIC WOMEN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2023,,2023-03-30,1000.00,,CONTRIBUTION,,C00685297,,,,,,,,,,,,,,,,,,
SB23,C00013342,SB23.51044,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00255562,FRIENDS OF JIM CLYBURN,H2SC02042,CLYBURN,JAMES E.,,,,H,SC,06,,,,,,,,
SB23,C00013342,SB23.51055,,,CCM,KEYSTONE AMERICA PAC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,O2023,,2023-03-30,5000.00,,CONTRIBUTION,,C00439992,,,,,,,,,,,,,,,,,,
SB23,C00013342,SB23.51042,,,CCM,MARK TAKANO FOR CONGRESS,,,,,,PO BOX 5214,,RIVERSIDE,CA,92517,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00498667,MARK TAKANO FOR CONGRESS,H2CA43245,TAKANO,MARK,,,,H,CA,41,,,,,,,,
SB23,C00013342,SB23.51050,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2023-03-23,1000.00,,CONTRIBUTION,,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,H4IL12060,BOST,MICHAEL,,,,H,IL,12,,,,,,,,
SB23,C00013342,SB23.51040,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00787812,NIKKI FOR CONGRESS,H2IL13153,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00013342,SB23.51038,,,CCM,SCOTT FOR CONGRESS,,,,,,POST OFFICE BOX 251,,NEWPORT NEWS,VA,23607,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00256925,SCOTT FOR CONGRESS,H6VA01117,SCOTT,ROBERT C MR,,,,H,VA,03,,,,,,,,
SB23,C00013342,SB23.51047,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO BOX 3121,,GLEN ALLEN,VA,23058,P2024,,2023-03-16,1000.00,,CONTRIBUTION,,C00649913,SPANBERGER FOR CONGRESS,H8VA07094,SPANBERGER,ABIGAIL,,,,,,,,,,,,,,
SB23,C00013342,SB23.51046,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,P2024,,2023-03-01,1000.00,,CONTRIBUTION,,C00658567,SUSAN WILD FOR CONGRESS,H8PA15229,WILD,SUSAN,,,,H,PA,15,,,,,,,,
SB23,C00013342,SB23.51065,,,CCM,WARNOCK FOR GEORGIA,,,,,,PO BOX 52227,,ATLANTA,GA,30355,O2022,,2023-03-06,-5000.00,,VOIDED UNCASHED CHECK,,C00736876,,,,,,,,S,GA,00,,,,,,,,
SB23,C00013342,SB23.51048,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,499 SOUTH CAPITOL ST SW,SUITE 407,WASHINGTON,DC,20003,P2024,,2023-03-16,1000.00,,CONTRIBUTION,,C00763045,WILEY NICKEL FOR CONGRESS,H2NC14019,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB23,C00013342,SB23.51066,,,CCM,WILL BOYD FOR SENATE,,,,,,1012 GRAND OAKS DR,,BESSEMER,AL,35022,G2022,,2023-03-06,-1000.00,,VOIDED UNCASHED CHECK,,C00803254,WILL BOYD FOR SENATE,S2AL00251,BOYD JR,WILLIE,EUGENE,,,S,AL,00,,,,,,,,
