form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00684969,500116932,,,ORG,Abanto Communications,,,,,,800 K St NW,# 51315,Washington,DC,200018000,,,2024-08-28,9136.50,0.00,Non-Contribution Account - Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116929,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-07-21,1030.19,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116915,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-07-28,207.38,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116928,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-07-28,819.16,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116927,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-07-31,400.48,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116926,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-04,1531.85,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116925,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-11,1208.72,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116924,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-18,1185.41,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116914,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-25,14.22,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00684969,500116923,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-25,556.36,0.00,Non-Contribution Account - Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
