form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00701888,500155440,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-04-27,6800.00,2023-04-27,96422.33,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,WI,Schale,Steve,,,,2023-07-28,
SE,C00701888,500156680,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-05-19,35720.00,2023-05-19,96422.33,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,WI,Schale,Steve,,,,2023-07-28,
SE,C00701888,500155441,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-04-27,32011.00,2023-04-27,96422.33,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,WI,Schale,Steve,,,,2023-07-28,
SE,C00701888,500155432,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,P2024,,2023-04-26,7696.34,2023-04-26,152556.93,Ad Production,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,MI,Schale,Steve,,,,2023-07-28,
SE,C00701888,500155442,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-04-27,14375.00,2023-04-27,194254.28,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,PA,Schale,Steve,,,,2023-07-28,
SE,C00701888,500156423,,,ORG,BattleAxe Digital,,,,,,1320 Randolph St NW,,Washington,DC,200115528,P2024,,2023-05-17,5000.00,2023-05-17,37217.92,Digital Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,DC,Schale,Steve,,,,2023-07-28,
SE,C00701888,500155433,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,P2024,,2023-04-26,7696.33,2023-04-26,194254.28,Ad Production,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,PA,Schale,Steve,,,,2023-07-28,
SE,C00701888,500155443,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-04-27,74305.00,2023-04-27,194254.28,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,PA,Schale,Steve,,,,2023-07-28,
SE,C00701888,500156573,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,P2024,,2023-05-17,15718.22,2023-05-17,37217.92,Ad Production,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,DC,Schale,Steve,,,,2023-07-28,
SE,C00701888,500156683,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,P2024,,2023-05-17,16499.70,2023-05-17,37217.92,TV Ad Buy,,,S,P80000722,Biden,Joseph,R.,,Jr.,P,00,DC,Schale,Steve,,,,2023-07-28,
