form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00161901,50730984,,,CCM,Rounds for Senate,,,,,,P.O. BOX 250,,Pierre,SD,57501,P2026,,2024-08-06,1500.00,0.00,,011,,,,Rounds,Mike,,,,S,SD,,,,,,,,,
SB23,C00161901,50731541,,,PAC,Peter Norbeck Leadership PAC,,,,,,"The Capital Grille, 601 Pennsylvan","NW, Washington, DC.",,,,,,2024-08-06,2000.00,0.00,,011,C00571976,,,,,,,,,,,,,,,,,,
SB23,C00161901,50731542,,,CCM,Maggie For Nh,,,,,,PO Box 298,,Concord,NH,03302,P2028,,2024-08-06,1000.00,0.00,,011,C00588772,Maggie For Nh,S6NH00091,Hassan,Margaret,,Sen.,,S,NH,,,,,,,,,
SB23,C00161901,50731545,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,G2024,,2024-08-06,2500.00,0.00,,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,S,TN,,,,,,,,,
SB23,C00161901,50731550,,,PAC,Reclaim America PAC,,,,,,"1101 30th Street NW, Suite 390",Washington D.C.,,,20007,,,2024-08-06,2000.00,0.00,,011,C00500025,,,,,,,,,,,,,,,,,,
SB23,C00161901,50732112,,,COM,Tester Victory Fund,,,,,,"328 Massachusetts Avenue, NE",Washington DC,,,20002,,,2024-08-06,1500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00161901,50732335,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,Capitol Hill,"Washington, DC",,,20003,G2024,,2024-08-06,1000.00,0.00,,011,C00843391,LISA BLUNT ROCHESTER FOR SENATE,,Blunt Rochester,Lisa,,Rep.,,H,DE,01,,,,,,,,
SB23,C00161901,50732352,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,"PO BOX 97275 RALEIGH,",NC 276247275,,,,G2024,,2024-08-06,1000.00,0.00,,011,C00855361,BRAD KNOTT FOR CONGRESS,,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00161901,50732353,,,CCM,THE PAT HARRIGAN COMMITTEE,,,,,,PO BOX 97275,"RALEIGH, NC",,,27624,G2024,,2024-08-06,1000.00,0.00,,011,C00802298,THE PAT HARRIGAN COMMITTEE,,Harrigan,Pat,,,,H,NC,10,,,,,,,,
SB23,C00161901,50732379,,,CCM,MCDOWELL FOR CONGRESS,,,,,,PO BOX 80172,"RALEIGH, NC",,,276230172,G2024,,2024-08-06,1000.00,0.00,,011,C00860064,MCDOWELL FOR CONGRESS,,McDowell,Addison,,,,H,NC,06,,,,,,,,
