form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00773234,SB21B.4589,,,ORG,Barclays,,,,,,PO Box 60517,,City of Industry,CA,91716,O2024,Other,2024-02-20,2083.00,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00773234,SB21B.4589.6,SB21B.4589,SB21B,ORG,Harris Teeter,,,,,,401 M St SE,,Washington,DC,20003,O2024,Other,2024-01-29,443.12,,Event Food/Beverages,,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4589.7,SB21B.4589,SB21B,ORG,Le Clou,,,,,,222 M St NE,,Washington,DC,20002,O2024,Other,2024-01-29,258.78,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4589.8,SB21B.4589,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,DFW Airport,TX,75261,O2024,Other,2024-02-04,456.80,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4589.9,SB21B.4589,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,DFW Airport,TX,75261,O2024,Other,2024-02-05,456.80,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4588,,,ORG,Chase,,,,,,PO Box 15123,,Wilmington,DE,19850,O2024,Other,2024-01-22,1262.94,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00773234,SB21B.4588.1,SB21B.4588,SB21B,ORG,Blue Duck Tavern,,,,,,1201 24th St NW,,Washington,DC,20037,O2024,Other,2024-01-11,406.63,,Food/Beverage,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4588.2,SB21B.4588,SB21B,ORG,Trattoria Alberto,,,,,,506 8th St SE,,Washington,DC,20003,O2024,Other,2024-01-17,807.77,,Event Food/Beverage,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00773234,SB21B.4570,,,ORG,Les Williamson LLC,,,,,,1305 W 11th St,#213,Houston,TX,77008,O2024,Ohter,2024-01-02,789.82,,Compliance Consulting/Shipping,001,,,,,,,,,,,,,,,,,,,
SB21B,C00773234,SB21B.4586,,,ORG,Les Williamson LLC,,,,,,1305 W 11th St,#213,Houston,TX,77008,O2024,Other,2024-02-02,904.13,,Compliance Consulting/Filing Fees,001,,,,,,,,,,,,,,,,,,,
