form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00345306,500002292,,,CCM,Adriano Espaillat for Congress,,,,,,PO Box H,,New York,NY,100340248,P2024,,2023-03-22,1000.00,0.00,Contribution,011,C00701953,,,Espaillat,Adriano,,,,H,NY,13,,,,,,,,
SB23,C00345306,500000102,,,CCM,Andy Kim for Congress,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2023-03-22,1000.00,0.00,Contribution,011,C00648220,,,Kim,Andy,,,,H,NJ,03,,,,,,,,
SB23,C00345306,500000098,,,CCM,Courtney For Congress,,,,,,PO Box 1372,,Vernon,CT,060667372,C2024,Convention,2023-03-22,1000.00,0.00,Contribution,011,C00410233,,,Courtney,Joseph,D.,Rep.,,H,CT,02,,,,,,,,
SB23,C00345306,500000099,,,CCM,Emmer for Congress,,,,,,PO Box 279,,Elk River,MN,553300279,P2024,,2023-03-22,1000.00,0.00,Contribution,011,C00545749,,,Emmer,Thomas,Earl,,,H,MN,06,,,,,,,,
SB23,C00345306,500000103,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2023-03-22,2500.00,0.00,Contribution,011,C00558627,,,Gallego,Ruben,,,,S,AZ,,,,,,,,,
SB23,C00345306,500000104,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,DC,200355322,P2024,,2023-03-22,1500.00,0.00,Contribution,011,C00503052,,,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00345306,500000097,,,CCM,Josh Gottheimer for Congress,,,,,,PO Box 584,,Ridgewood,NJ,074510584,P2024,,2023-03-22,2500.00,0.00,Contribution,011,C00573949,,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
SB23,C00345306,500000100,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-03-22,2500.00,0.00,Contribution,011,C00541888,,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00345306,500000105,,,CCM,Marc for US Inc,,,,,,PO Box 5158,,Poughkeepsie,NY,126025158,P2024,,2023-03-22,1000.00,0.00,Contribution,011,C00789586,,,Molinaro,Marcus,J,,,H,NY,19,,,,,,,,
SB23,C00345306,500000101,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-03-22,1000.00,0.00,Contribution,011,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
