form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00113803,50029954,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2024-03-01,1000.00,0.00,Contribution,011,C00541862,Jason Smith for Congress,H4MO08162,Smith,Jason,T.,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00113803,50029956,,,CCM,David Rouzer for Congress,,,,,,PO Box 3142,,Wilmington,NC,284060142,P2024,,2024-03-01,1000.00,0.00,Contribution,011,C00501643,David Rouzer for Congress,H2NC07096,Rouzer,David,,Rep.,,H,NC,07,,,,,,,,Contribution
SB23,C00113803,50029957,,,CCM,Friends of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2024-03-01,1500.00,0.00,Contribution,011,C00436386,Friends of John Barrasso,S6WY00068,Barrasso,John,A.,Sen.,,S,WY,,,,,,,,,Contribution
SB23,C00113803,50029959,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2024-03-01,1000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,50029962,,,CCM,Barragan for Congress,,,,,,"1840 South Gaffey Street, #421",,San Pedro,CA,90731,P2024,,2024-03-01,1000.00,0.00,Contribution,011,C00577353,Barragan for Congress,H6CA44103,Barragan,Nanette,,Rep.,,H,CA,44,,,,,,,,Contribution
SB23,C00113803,50029963,,,COM,Cantwell Victory 2024,,,,,,"401 2nd Avenue South, Suite 303",,Seattle,WA,98104,,,2024-03-01,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,50032668,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2024-03-04,3000.00,0.00,Contribution,011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,Dawn,Rep.,,H,MN,02,,,,,,,,Contribution
SB23,C00113803,50032669,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,G2024,,2024-03-04,2000.00,0.00,Contribution,011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,Dawn,Rep.,,H,MN,02,,,,,,,,Contribution
SB23,C00113803,50051778,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2024-03-13,1500.00,0.00,Contribution,011,C00843391,Lisa Blunt Rochester for Senate,S4DE00060,Blunt Rochester,Lisa,,Rep.,,S,DE,,,,,,,,,Contribution
SB23,C00113803,50051784,,,CCM,Lois Frankel for Congress,,,,,,PO Box 480503,,Delray Beach,FL,33446,P2024,,2024-03-13,1000.00,0.00,Contribution,011,C00494856,Lois Frankel for Congress,H2FL14053,Frankel,Lois,J.,Rep.,,H,FL,22,,,,,,,,Contribution
SB23,C00113803,50051785,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,G2024,,2024-03-13,1000.00,0.00,Contribution,011,C00541862,Jason Smith for Congress,H4MO08162,Smith,Jason,T.,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00113803,50051786,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,G2024,,2024-03-13,1000.00,0.00,Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,Allison,Rep.,,H,TX,33,,,,,,,,Contribution
SB23,C00113803,50051787,,,CCM,Terri Sewell for Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,G2024,,2024-03-13,1000.00,0.00,Contribution,011,C00458976,Terri Sewell for Congress,H0AL07086,Sewell,Terri,A.,Rep.,,H,AL,07,,,,,,,,Contribution
SB23,C00113803,50055114,,,CCM,Friends of Sherrod Brown,,,,,,"600 Pennsylvania Avenue SE, #15180",,Washington,DC,20003,P2024,,2024-03-14,2500.00,0.00,Contribution,011,C00264697,Friends of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,Contribution
SB23,C00113803,50055681,,,CCM,Hertel for Michigan,,,,,,PO Box16037,,Lansing,MI,48901,P2024,,2024-03-15,1000.00,0.00,Contribution,011,C00844480,Hertel for Michigan,,Hertel,Curtis,,Mr.,,H,MI,07,,,,,,,,Contribution
SB23,C00113803,50055845,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,P2024,,2024-03-15,1500.00,0.00,Contribution,011,C00555888,Friends of Don Beyer,H4VA08224,Beyer,Donald,Sternoff,Rep.,Jr.,H,VA,08,,,,,,,,Contribution
SB23,C00113803,50055848,,,CCM,Vern Buchanan for Congress,,,,,,PO Box 48928,,Sarasota,FL,34230,P2024,,2024-03-15,1000.00,0.00,Contribution,011,C00412759,Vern Buchanan for Congress,H6FL13148,Buchanan,Vernon,G.,Rep.,,H,FL,16,,,,,,,,Contribution
SB23,C00113803,50055849,,,CCM,Capito for West Virginia,,,,,,PO Box 11519,,Charleston,WV,25339,P2026,,2024-03-15,2500.00,0.00,Contribution,011,C00539825,Capito for West Virginia,S4WV00159,Capito,Shelley Moore,,Sen.,,S,WV,,,,,,,,,Contribution
SB23,C00113803,50118745,,,PAC,Future Forum PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2024-03-18,5000.00,0.00,Contribution,011,C00625988,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,50124433,,,CCM,Guthrie for Congress,,,,,,PO Box 22401,,Louisville,KY,40252,G2024,,2024-03-22,2500.00,0.00,Contribution,011,C00445023,Guthrie for Congress,H8KY02031,Guthrie,S. Brett,,Rep.,,H,KY,02,,,,,,,,Contribution
SB23,C00113803,50135271,,,CCM,Dr. Raul Ruiz for Congress,,,,,,PO Box 1566,,Indio,CA,92202,G2024,,2024-03-26,2500.00,0.00,Contribution,011,C00502575,Dr. Raul Ruiz for Congress,H2CA36439,Ruiz,Raul,,Rep.,MD,H,CA,25,,,,,,,,Contribution
SB23,C00113803,50135272,,,CCM,Pallone for Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2024-03-26,2500.00,0.00,Contribution,011,C00226928,Pallone for Congress,H8NJ03073,Pallone,Frank,,Rep.,Jr.,H,NJ,06,,,,,,,,Contribution
SB23,C00113803,50135273,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2024-03-26,1000.00,0.00,Contribution,011,C00843391,Lisa Blunt Rochester for Senate,S4DE00060,Blunt Rochester,Lisa,,Rep.,,S,DE,,,,,,,,,Contribution
SB23,C00113803,50135275,,,PAC,Jacky Rosen Victory Fund,,,,,,"611 Pennsylvania Ave SE, #143",,Washington,DC,20003,G2024,,2024-03-26,2500.00,0.00,Contribution,011,C00606939,Rosen for Nevada,S8NV00156,Rosen,Jacklyn,,Sen.,,S,NV,,,,,,,,,Contribution
SB23,C00113803,50135276,,,CCM,Clarke for Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,P2024,,2024-03-26,1000.00,0.00,Contribution,011,C00415331,Clarke for Congress,H4NY11138,Clarke,Yvette,D.,Rep.,,H,NY,09,,,,,,,,Contribution
SB23,C00113803,50135277,,,CCM,Hudson for Congress,,,,,,PO Box 1875,,Southern Pines,NC,28388,G2024,,2024-03-26,1000.00,0.00,Contribution,011,C00504522,Hudson for Congress,H2NC08185,Hudson,Richard,L.,Rep.,Jr.,H,NC,09,,,,,,,,Contribution
SB23,C00113803,50135279,,,PAC,Johnson Leadership Fund,,,,,,"228 S Washington St, Ste 115",,Alexandria,VA,22314,P2024,,2024-03-26,2500.00,0.00,Contribution,011,C00608695,Mike Johnson for Louisiana,H6LA04138,Johnson,James,Michael,Rep.,,H,LA,04,,,,,,,,Contribution
SB23,C00113803,50135280,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,80614,P2024,,2024-03-26,1000.00,0.00,Contribution,011,C00787788,Caraveo for Congress,H2CO08020,Caraveo,Yadira,,Rep.,,H,CO,08,,,,,,,,Contribution
